 , ,Total Pressure:, Pressure 1:, Pressure 2:, Pressure 3:, Pressure 4:, Horizontal:
20230207105019605,2023-02-07 10:50:19,597.95,151.31,261.88,120.75,64.01,0.01
20230207105019796,2023-02-07 10:50:19,344.80,80.02,154.22,77.11,33.46,0.01
20230207105019980,2023-02-07 10:50:19,32.01,14.55,21.82,-7.27,2.91,-0.01
20230207105020247,2023-02-07 10:50:20,18.91,18.91,0.00,-1.45,1.45,0.01
20230207105020432,2023-02-07 10:50:20,32.01,18.91,0.00,7.27,5.82,-0.01
20230207105020616,2023-02-07 10:50:20,1.45,11.64,8.73,-21.82,2.91,0.03
20230207105020801,2023-02-07 10:50:20,16.00,5.82,8.73,-2.91,4.36,-0.04
20230207105020985,2023-02-07 10:50:20,-7.27,1.45,8.73,-21.82,4.36,0.01
20230207105021172,2023-02-07 10:50:21,24.73,14.55,5.82,-1.45,5.82,-0.01
20230207105021378,2023-02-07 10:50:21,2.91,16.00,5.82,-21.82,2.91,0.02
20230207105021597,2023-02-07 10:50:21,27.64,11.64,13.09,0.00,2.91,0.03
20230207105021811,2023-02-07 10:50:21,36.37,24.73,8.73,2.91,0.00,-0.02
20230207105022027,2023-02-07 10:50:22,66.92,16.00,43.65,-4.36,11.64,-0.01
20230207105022240,2023-02-07 10:50:22,162.94,46.56,78.56,20.37,17.46,0.00
20230207105022405,2023-02-07 10:50:22,318.62,82.93,142.58,62.56,30.55,-0.01
20230207105022564,2023-02-07 10:50:22,459.74,103.30,206.59,97.48,52.38,0.01
20230207105022723,2023-02-07 10:50:22,561.58,129.48,235.69,128.03,68.38,-0.02
20230207105022882,2023-02-07 10:50:22,554.30,133.85,245.87,106.21,68.38,0.03
20230207105023040,2023-02-07 10:50:23,670.69,149.85,293.88,148.40,78.56,0.03
20230207105023200,2023-02-07 10:50:23,673.60,170.22,299.70,126.57,77.11,0.02
20230207105023377,2023-02-07 10:50:23,686.70,157.13,305.52,152.76,71.29,0.01
20230207105023561,2023-02-07 10:50:23,269.15,65.47,104.75,68.38,30.55,0.03
20230207105023748,2023-02-07 10:50:23,33.46,16.00,17.46,-2.91,2.91,0.04
20230207105024011,2023-02-07 10:50:23,10.18,18.91,8.73,-21.82,4.36,-0.01
20230207105024240,2023-02-07 10:50:24,27.64,11.64,11.64,-1.45,5.82,-0.01
20230207105024445,2023-02-07 10:50:24,27.64,5.82,13.09,5.82,2.91,-0.01
20230207105024713,2023-02-07 10:50:24,78.56,20.37,56.74,-2.91,4.36,-0.06
20230207105024948,2023-02-07 10:50:24,208.05,59.65,100.39,27.64,20.37,-0.03
20230207105025175,2023-02-07 10:50:25,352.08,90.20,168.76,55.28,37.83,0.00
20230207105025503,2023-02-07 10:50:25,523.75,119.30,232.78,113.48,58.19,-0.01
20230207105025781,2023-02-07 10:50:25,695.43,168.76,298.25,151.31,77.11,0.04
20230207105026056,2023-02-07 10:50:26,727.43,180.40,317.16,149.85,80.02,0.02
20230207105026323,2023-02-07 10:50:26,848.19,215.32,356.44,181.86,94.57,0.01
20230207105026623,2023-02-07 10:50:26,593.59,142.58,247.33,142.58,61.10,-0.01
20230207105026853,2023-02-07 10:50:26,69.83,13.09,26.19,23.28,7.27,-0.01
20230207105027121,2023-02-07 10:50:27,11.64,5.82,7.27,-8.73,7.27,0.01
20230207105027386,2023-02-07 10:50:27,-16.00,0.00,0.00,-21.82,5.82,-0.03
20230207105027704,2023-02-07 10:50:27,2.91,18.91,0.00,-21.82,5.82,0.04
20230207105027919,2023-02-07 10:50:27,23.28,16.00,13.09,-11.64,5.82,0.03
20230207105028136,2023-02-07 10:50:28,55.28,21.82,21.82,10.18,1.45,-0.01
20230207105028356,2023-02-07 10:50:28,164.40,33.46,81.47,37.83,11.64,-0.05
20230207105028520,2023-02-07 10:50:28,304.07,75.65,132.39,61.10,34.92,0.02
20230207105028678,2023-02-07 10:50:28,477.20,110.57,206.59,112.02,48.01,0.01
20230207105028838,2023-02-07 10:50:28,589.22,145.49,261.88,112.02,69.83,-0.03
20230207105028997,2023-02-07 10:50:28,741.98,181.86,317.16,160.04,82.93,-0.01
20230207105029155,2023-02-07 10:50:29,765.26,186.22,317.16,173.13,88.75,0.01
20230207105029314,2023-02-07 10:50:29,718.70,183.31,312.80,148.40,74.20,-0.03
20230207105029481,2023-02-07 10:50:29,164.40,48.01,58.19,46.56,11.64,0.01
20230207105029667,2023-02-07 10:50:29,4.36,16.00,2.91,-21.82,7.27,-0.02
20230207105029880,2023-02-07 10:50:29,14.55,18.91,8.73,-21.82,8.73,0.03
20230207105030094,2023-02-07 10:50:30,5.82,11.64,8.73,-21.82,7.27,-0.01
20230207105030315,2023-02-07 10:50:30,-16.00,0.00,5.82,-21.82,0.00,0.03
20230207105030519,2023-02-07 10:50:30,16.00,14.55,16.00,-21.82,7.27,0.01
20230207105030704,2023-02-07 10:50:30,75.65,20.37,52.38,-7.27,10.18,-0.05
20230207105030863,2023-02-07 10:50:30,253.15,69.83,117.84,34.92,30.55,-0.01
20230207105031021,2023-02-07 10:50:31,397.18,90.20,189.13,72.74,45.10,0.02
20230207105031180,2023-02-07 10:50:31,542.66,123.66,238.60,123.66,56.74,-0.05
20230207105031342,2023-02-07 10:50:31,557.21,139.67,240.05,122.21,55.28,-0.02
20230207105031505,2023-02-07 10:50:31,635.78,144.03,282.24,135.30,74.20,0.01
20230207105031697,2023-02-07 10:50:31,338.98,77.11,146.94,85.84,29.10,-0.01
20230207105031881,2023-02-07 10:50:31,26.19,23.28,18.91,-18.91,2.91,0.02
20230207105032098,2023-02-07 10:50:32,-5.82,0.00,14.55,-21.82,1.45,-0.01
20230207105032314,2023-02-07 10:50:32,0.00,14.55,5.82,-21.82,1.45,-0.03
20230207105032523,2023-02-07 10:50:32,-14.55,1.45,4.36,-20.37,0.00,0.03
20230207105032714,2023-02-07 10:50:32,-11.64,7.27,2.91,-21.82,0.00,0.01
20230207105032899,2023-02-07 10:50:32,4.36,8.73,11.64,-16.00,0.00,0.02
20230207105033084,2023-02-07 10:50:33,29.10,16.00,7.27,2.91,2.91,-0.02
20230207105033270,2023-02-07 10:50:33,1.45,13.09,5.82,-21.82,4.36,-0.01
20230207105033455,2023-02-07 10:50:33,32.01,11.64,13.09,-1.45,8.73,0.02
20230207105033660,2023-02-07 10:50:33,18.91,0.00,10.18,5.82,2.91,0.01
20230207105033876,2023-02-07 10:50:33,21.82,7.27,4.36,2.91,7.27,-0.02
20230207105034094,2023-02-07 10:50:34,11.64,14.55,11.64,-21.82,7.27,-0.03
20230207105034311,2023-02-07 10:50:34,10.18,13.09,1.45,-4.36,0.00,-0.03
20230207105034528,2023-02-07 10:50:34,5.82,0.00,2.91,2.91,0.00,0.05
20230207105034717,2023-02-07 10:50:34,13.09,14.55,4.36,-8.73,2.91,0.00
20230207105034903,2023-02-07 10:50:34,30.55,14.55,10.18,0.00,5.82,0.00
20230207105035090,2023-02-07 10:50:35,-17.46,0.00,2.91,-21.82,1.45,0.02
20230207105035276,2023-02-07 10:50:35,-8.73,0.00,1.45,-16.00,5.82,0.03
20230207105035462,2023-02-07 10:50:35,-5.82,8.73,4.36,-21.82,2.91,-0.04
20230207105035659,2023-02-07 10:50:35,4.36,0.00,0.00,-1.45,5.82,0.01
20230207105035875,2023-02-07 10:50:35,-0.00,1.45,5.82,-16.00,8.73,0.03
20230207105036089,2023-02-07 10:50:36,-1.45,0.00,0.00,-2.91,1.45,-0.01
20230207105036303,2023-02-07 10:50:36,14.55,14.55,5.82,-8.73,2.91,0.01
20230207105036517,2023-02-07 10:50:36,-7.27,11.64,2.91,-21.82,0.00,0.00
20230207105036715,2023-02-07 10:50:36,-13.09,0.00,1.45,-16.00,1.45,0.03
20230207105036901,2023-02-07 10:50:36,20.37,16.00,0.00,-2.91,7.27,-0.03
20230207105037087,2023-02-07 10:50:37,-13.09,0.00,4.36,-21.82,4.36,-0.03
20230207105037272,2023-02-07 10:50:37,14.55,7.27,7.27,-4.36,4.36,0.03
20230207105037458,2023-02-07 10:50:37,10.18,0.00,0.00,4.36,5.82,-0.01
20230207105037647,2023-02-07 10:50:37,-0.00,17.46,2.91,-20.37,0.00,-0.01
20230207105037872,2023-02-07 10:50:37,5.82,11.64,5.82,-17.46,5.82,-0.03
20230207105038203,2023-02-07 10:50:38,0.00,14.55,1.45,-21.82,5.82,-0.03
20230207105038510,2023-02-07 10:50:38,-14.55,0.00,0.00,-20.37,5.82,-0.03
20230207105038807,2023-02-07 10:50:38,17.46,14.55,1.45,-4.36,5.82,0.01
20230207105039076,2023-02-07 10:50:39,-2.91,5.82,0.00,-8.73,0.00,-0.04
20230207105039341,2023-02-07 10:50:39,10.18,0.00,7.27,2.91,0.00,0.00
20230207105039606,2023-02-07 10:50:39,13.09,14.55,0.00,-5.82,4.36,0.02
20230207105039924,2023-02-07 10:50:39,4.36,11.64,2.91,-10.18,0.00,0.01
20230207105040228,2023-02-07 10:50:40,17.46,18.91,4.36,-5.82,0.00,0.03
20230207105040542,2023-02-07 10:50:40,21.82,7.27,10.18,2.91,1.45,0.00
20230207105040838,2023-02-07 10:50:40,2.91,14.55,1.45,-21.82,8.73,-0.02
20230207105041103,2023-02-07 10:50:41,-4.36,0.00,1.45,-5.82,0.00,-0.02
20230207105041305,2023-02-07 10:50:41,-1.45,0.00,0.00,-2.91,1.45,0.02
20230207105041491,2023-02-07 10:50:41,13.09,10.18,5.82,-4.36,1.45,-0.01
20230207105041676,2023-02-07 10:50:41,-17.46,0.00,0.00,-21.82,4.36,0.03
20230207105041884,2023-02-07 10:50:41,7.27,0.00,5.82,0.00,1.45,0.01
20230207105042099,2023-02-07 10:50:42,-7.27,8.73,0.00,-21.82,5.82,0.03
20230207105042313,2023-02-07 10:50:42,11.64,16.00,7.27,-17.46,5.82,-0.01
20230207105042528,2023-02-07 10:50:42,-17.46,0.00,0.00,-21.82,4.36,0.03
20230207105042742,2023-02-07 10:50:42,5.82,4.36,0.00,-1.45,2.91,-0.01
20230207105047764,2023-02-07 10:50:47,120.75,40.74,65.47,5.82,8.73,-0.01
20230207105047938,2023-02-07 10:50:47,225.50,64.01,101.84,32.01,27.64,-0.03
20230207105048122,2023-02-07 10:50:48,264.79,58.19,129.48,48.01,29.10,-0.01
20230207105048307,2023-02-07 10:50:48,400.09,97.48,174.58,81.47,46.56,0.00
20230207105048492,2023-02-07 10:50:48,392.81,98.93,178.95,68.38,46.56,-0.04
20230207105048677,2023-02-07 10:50:48,490.29,117.84,210.96,100.39,61.10,0.03
20230207105048860,2023-02-07 10:50:48,520.84,132.39,228.41,97.48,62.56,0.03
20230207105049023,2023-02-07 10:50:49,606.68,149.85,258.97,138.21,59.65,0.02
20230207105049182,2023-02-07 10:50:49,683.79,174.58,289.52,138.21,81.47,-0.02
20230207105049343,2023-02-07 10:50:49,666.33,171.67,282.24,139.67,72.74,-0.02
20230207105049503,2023-02-07 10:50:49,523.75,128.03,226.96,114.93,53.83,0.00
20230207105049660,2023-02-07 10:50:49,42.19,14.55,23.28,-2.91,7.27,0.04
20230207105049847,2023-02-07 10:50:49,16.00,11.64,4.36,-1.45,1.45,0.01
20230207105050053,2023-02-07 10:50:50,7.27,2.91,10.18,-5.82,0.00,-0.01
20230207105050268,2023-02-07 10:50:50,8.73,11.64,0.00,-7.27,4.36,0.01
20230207105050484,2023-02-07 10:50:50,-1.45,17.46,1.45,-21.82,1.45,0.05
20230207105050698,2023-02-07 10:50:50,27.64,13.09,7.27,2.91,4.36,-0.01
20230207105050914,2023-02-07 10:50:50,1.45,13.09,10.18,-21.82,0.00,0.04
20230207105051101,2023-02-07 10:50:51,-14.55,0.00,7.27,-21.82,0.00,0.00
20230207105051289,2023-02-07 10:50:51,61.10,30.55,33.46,-4.36,1.45,0.02
20230207105051553,2023-02-07 10:50:51,116.39,29.10,61.10,14.55,11.64,-0.02
20230207105051783,2023-02-07 10:50:51,171.67,50.92,82.93,18.91,18.91,0.01
20230207105052012,2023-02-07 10:50:51,200.77,56.74,81.47,42.19,20.37,-0.01
20230207105052286,2023-02-07 10:50:52,170.22,48.01,82.93,17.46,21.82,-0.03
20230207105052553,2023-02-07 10:50:52,194.95,53.83,77.11,42.19,21.82,0.05
20230207105052823,2023-02-07 10:50:52,180.40,56.74,84.38,21.82,17.46,0.02
20230207105053079,2023-02-07 10:50:53,232.78,64.01,104.75,36.37,27.64,0.03
20230207105053316,2023-02-07 10:50:53,277.88,72.74,126.57,50.92,27.64,-0.01
20230207105053546,2023-02-07 10:50:53,398.63,112.02,168.76,71.29,46.56,-0.03
20230207105053772,2023-02-07 10:50:53,419.00,100.39,196.41,69.83,52.38,0.03
20230207105053998,2023-02-07 10:50:53,563.03,126.57,241.51,128.03,66.92,0.01
20230207105054277,2023-02-07 10:50:54,661.96,176.04,267.70,139.67,78.56,0.04
20230207105054559,2023-02-07 10:50:54,723.07,184.77,299.70,155.67,82.93,0.01
20230207105054741,2023-02-07 10:50:54,714.34,178.95,289.52,165.85,80.02,0.02
20230207105054924,2023-02-07 10:50:54,144.03,40.74,65.47,20.37,17.46,0.01
20230207105055097,2023-02-07 10:50:55,-14.55,4.36,2.91,-21.82,0.00,0.00
20230207105055284,2023-02-07 10:50:55,5.82,11.64,8.73,-20.37,5.82,0.02
20230207105055468,2023-02-07 10:50:55,11.64,16.00,0.00,-7.27,2.91,0.04
20230207105055654,2023-02-07 10:50:55,-11.64,4.36,4.36,-21.82,1.45,-0.01
20230207105055839,2023-02-07 10:50:55,-4.36,8.73,5.82,-21.82,2.91,0.03
20230207105056026,2023-02-07 10:50:56,20.37,18.91,2.91,-7.27,5.82,0.00
20230207105056237,2023-02-07 10:50:56,-2.91,4.36,0.00,-11.64,4.36,0.03
20230207105056452,2023-02-07 10:50:56,13.09,0.00,13.09,0.00,0.00,-0.01
20230207105056666,2023-02-07 10:50:56,106.21,30.55,53.83,18.91,2.91,0.05
20230207105056851,2023-02-07 10:50:56,225.50,46.56,107.66,50.92,20.37,-0.06
20230207105057037,2023-02-07 10:50:57,244.42,66.92,119.30,33.46,24.73,0.01
20230207105057200,2023-02-07 10:50:57,334.62,87.29,158.58,49.47,39.28,0.00
20230207105057358,2023-02-07 10:50:57,488.83,125.12,208.05,104.75,50.92,-0.01
20230207105057516,2023-02-07 10:50:57,577.58,146.94,251.69,117.84,61.10,0.06
20230207105057674,2023-02-07 10:50:57,645.96,173.13,279.33,122.21,71.29,0.05
20230207105057833,2023-02-07 10:50:57,763.80,178.95,322.98,178.95,82.93,0.01
20230207105057992,2023-02-07 10:50:57,743.44,184.77,311.34,162.94,84.38,-0.01
20230207105058168,2023-02-07 10:50:58,164.40,39.28,77.11,30.55,17.46,0.01
20230207105058353,2023-02-07 10:50:58,5.82,5.82,17.46,-18.91,1.45,-0.01
20230207105058568,2023-02-07 10:50:58,-8.73,8.73,4.36,-21.82,0.00,-0.01
20230207105058783,2023-02-07 10:50:58,20.37,5.82,8.73,2.91,2.91,0.03
20230207105058998,2023-02-07 10:50:58,-1.45,7.27,11.64,-21.82,1.45,-0.03
20230207105059198,2023-02-07 10:50:59,2.91,11.64,7.27,-21.82,5.82,-0.01
20230207105059385,2023-02-07 10:50:59,-8.73,5.82,2.91,-21.82,4.36,0.04
20230207105059571,2023-02-07 10:50:59,82.93,20.37,50.92,5.82,5.82,0.03
20230207105059730,2023-02-07 10:50:59,173.13,32.01,85.84,36.37,18.91,0.01
20230207105059890,2023-02-07 10:50:59,322.98,75.65,138.21,74.20,34.92,0.03
20230207105100048,2023-02-07 10:51:00,496.11,129.48,208.05,107.66,50.92,0.03
20230207105100218,2023-02-07 10:51:00,535.39,130.94,234.23,106.21,64.01,0.01
20230207105100403,2023-02-07 10:51:00,651.78,157.13,289.52,132.39,72.74,0.01
20230207105100588,2023-02-07 10:51:00,707.06,160.04,299.70,161.49,85.84,0.05
20230207105100771,2023-02-07 10:51:00,721.61,173.13,311.34,157.13,80.02,-0.04
20230207105100956,2023-02-07 10:51:00,656.14,154.22,289.52,135.30,77.11,-0.03
20230207105101139,2023-02-07 10:51:01,160.04,46.56,71.29,26.19,16.00,-0.04
20230207105101303,2023-02-07 10:51:01,5.82,7.27,8.73,-11.64,1.45,0.02
20230207105101491,2023-02-07 10:51:01,24.73,8.73,13.09,-5.82,8.73,0.03
20230207105101677,2023-02-07 10:51:01,-5.82,5.82,7.27,-21.82,2.91,0.00
20230207105101869,2023-02-07 10:51:01,-10.18,2.91,4.36,-21.82,4.36,-0.02
20230207105102058,2023-02-07 10:51:02,-1.45,10.18,2.91,-21.82,7.27,-0.01
20230207105102253,2023-02-07 10:51:02,20.37,13.09,8.73,-1.45,0.00,0.03
20230207105102470,2023-02-07 10:51:02,-5.82,10.18,0.00,-20.37,4.36,-0.03
20230207105102687,2023-02-07 10:51:02,-4.36,0.00,0.00,-5.82,1.45,0.03
20230207105102904,2023-02-07 10:51:02,5.82,8.73,1.45,-4.36,0.00,0.03
20230207105103118,2023-02-07 10:51:03,17.46,16.00,7.27,-7.27,1.45,-0.01
20230207105103324,2023-02-07 10:51:03,5.82,10.18,11.64,-21.82,5.82,0.02
20230207105103510,2023-02-07 10:51:03,4.36,13.09,10.18,-21.82,2.91,0.03
20230207105103695,2023-02-07 10:51:03,8.73,11.64,1.45,-10.18,5.82,0.03
20230207105103881,2023-02-07 10:51:03,4.36,14.55,2.91,-13.09,0.00,0.01
20230207105104067,2023-02-07 10:51:04,-11.64,1.45,4.36,-21.82,4.36,-0.01
20230207105104255,2023-02-07 10:51:04,-4.36,11.64,5.82,-21.82,0.00,-0.03
20230207105104470,2023-02-07 10:51:04,-4.36,8.73,0.00,-17.46,4.36,-0.01
20230207105104685,2023-02-07 10:51:04,-17.46,0.00,4.36,-21.82,0.00,0.02
20230207105104984,2023-02-07 10:51:04,-1.45,2.91,0.00,-4.36,0.00,0.00
20230207105105338,2023-02-07 10:51:05,-1.45,14.55,0.00,-21.82,5.82,-0.01
20230207105105614,2023-02-07 10:51:05,4.36,8.73,1.45,-7.27,1.45,0.01
20230207105105879,2023-02-07 10:51:05,0.00,8.73,0.00,-8.73,0.00,-0.04
20230207105106149,2023-02-07 10:51:06,-7.27,0.00,1.45,-8.73,0.00,-0.03
20230207105106448,2023-02-07 10:51:06,2.91,1.45,13.09,-14.55,2.91,0.01
20230207105106771,2023-02-07 10:51:06,-1.45,13.09,1.45,-21.82,5.82,0.00
20230207105107080,2023-02-07 10:51:07,-8.73,7.27,0.00,-21.82,5.82,0.02
20230207105107388,2023-02-07 10:51:07,-4.36,2.91,8.73,-21.82,5.82,-0.01
20230207105107657,2023-02-07 10:51:07,-21.82,0.00,0.00,-21.82,0.00,-0.03
20230207105107920,2023-02-07 10:51:07,-18.91,1.45,0.00,-20.37,0.00,0.01
20230207105108138,2023-02-07 10:51:08,-11.64,5.82,1.45,-21.82,2.91,-0.01
20230207105108329,2023-02-07 10:51:08,8.73,16.00,7.27,-14.55,0.00,0.01
20230207105108543,2023-02-07 10:51:08,7.27,2.91,8.73,-4.36,0.00,0.03
20230207105108761,2023-02-07 10:51:08,0.00,5.82,2.91,-8.73,0.00,-0.01
20230207105108976,2023-02-07 10:51:08,-1.45,0.00,5.82,-10.18,2.91,-0.01
20230207105109191,2023-02-07 10:51:09,-5.82,0.00,7.27,-14.55,1.45,0.02
20230207105109401,2023-02-07 10:51:09,-4.36,13.09,1.45,-21.82,2.91,0.01
20230207105109587,2023-02-07 10:51:09,2.91,10.18,0.00,-13.09,5.82,0.06
20230207105109771,2023-02-07 10:51:09,-2.91,0.00,4.36,-8.73,1.45,-0.01
20230207105109958,2023-02-07 10:51:09,2.91,2.91,8.73,-11.64,2.91,0.03
20230207105110144,2023-02-07 10:51:10,4.36,11.64,8.73,-21.82,5.82,-0.02
20230207105110330,2023-02-07 10:51:10,-7.27,0.00,2.91,-13.09,2.91,0.02
20230207105110536,2023-02-07 10:51:10,4.36,0.00,11.64,-7.27,0.00,-0.02
20230207105110750,2023-02-07 10:51:10,11.64,17.46,11.64,-20.37,2.91,0.04
20230207105110965,2023-02-07 10:51:10,11.64,16.00,0.00,-8.73,4.36,-0.01
20230207105111181,2023-02-07 10:51:11,-13.09,7.27,1.45,-21.82,0.00,0.03
20230207105111397,2023-02-07 10:51:11,-2.91,11.64,0.00,-21.82,7.27,0.02
20230207105111584,2023-02-07 10:51:11,-8.73,5.82,0.00,-16.00,1.45,0.05
20230207105111770,2023-02-07 10:51:11,4.36,10.18,0.00,-8.73,2.91,0.03
20230207105111959,2023-02-07 10:51:11,-14.55,2.91,1.45,-18.91,0.00,-0.02
20230207105112146,2023-02-07 10:51:12,-10.18,4.36,5.82,-21.82,1.45,0.03
20230207105326963,2023-02-07 10:53:26,167.31,40.74,64.01,49.47,13.09,0.08
20230207105327123,2023-02-07 10:53:27,296.79,78.56,116.39,68.38,33.46,0.10
20230207105327280,2023-02-07 10:53:27,423.37,100.39,181.86,88.75,52.38,0.15
20230207105327440,2023-02-07 10:53:27,641.60,154.22,257.51,148.40,81.47,0.21
20230207105327598,2023-02-07 10:53:27,819.09,203.68,341.89,168.76,104.75,0.23
20230207105327781,2023-02-07 10:53:27,832.18,213.87,349.17,167.31,101.84,0.23
20230207105327965,2023-02-07 10:53:27,826.36,202.23,349.17,173.13,101.84,0.26
20230207105328149,2023-02-07 10:53:28,394.27,96.02,171.67,82.93,43.65,0.17
20230207105328334,2023-02-07 10:53:28,56.74,26.19,27.64,-7.27,10.18,0.08
20230207105328549,2023-02-07 10:53:28,-4.36,11.64,0.00,-21.82,5.82,0.03
20230207105328744,2023-02-07 10:53:28,-11.64,2.91,7.27,-21.82,0.00,0.03
20230207105328928,2023-02-07 10:53:28,5.82,14.55,11.64,-21.82,1.45,-0.01
20230207105329116,2023-02-07 10:53:29,33.46,8.73,20.37,2.91,1.45,0.01
20230207105329303,2023-02-07 10:53:29,59.65,30.55,21.82,4.36,2.91,0.06
20230207105329488,2023-02-07 10:53:29,139.67,48.01,71.29,8.73,11.64,0.11
20230207105329651,2023-02-07 10:53:29,273.51,65.47,132.39,39.28,36.37,0.12
20230207105329836,2023-02-07 10:53:29,480.11,126.57,197.86,100.39,55.28,0.17
20230207105330020,2023-02-07 10:53:30,667.78,158.58,272.06,152.76,84.38,0.24
20230207105330205,2023-02-07 10:53:30,852.55,208.05,349.17,181.86,113.48,0.25
20230207105330389,2023-02-07 10:53:30,902.02,222.59,366.63,192.04,120.75,0.22
20230207105330576,2023-02-07 10:53:30,583.40,141.12,238.60,135.30,68.38,0.13
20230207105330750,2023-02-07 10:53:30,116.39,32.01,58.19,20.37,5.82,0.09
20230207105330907,2023-02-07 10:53:30,17.46,7.27,5.82,0.00,4.36,0.09
20230207105331094,2023-02-07 10:53:31,-7.27,4.36,7.27,-21.82,2.91,0.05
20230207105331279,2023-02-07 10:53:31,13.09,7.27,2.91,1.45,1.45,0.02
20230207105331464,2023-02-07 10:53:31,8.73,4.36,5.82,-7.27,5.82,0.07
20230207105331649,2023-02-07 10:53:31,71.29,18.91,27.64,18.91,5.82,0.08
20230207105331857,2023-02-07 10:53:31,149.85,34.92,65.47,37.83,11.64,0.15
20230207105332041,2023-02-07 10:53:32,270.60,72.74,110.57,64.01,23.28,0.10
20230207105332229,2023-02-07 10:53:32,373.90,91.66,161.49,68.38,52.38,0.15
20230207105332414,2023-02-07 10:53:32,494.65,123.66,209.50,103.30,58.19,0.18
20230207105332609,2023-02-07 10:53:32,531.03,128.03,231.32,104.75,66.92,0.14
20230207105332858,2023-02-07 10:53:32,672.15,174.58,272.06,144.03,81.47,0.17
20230207105333085,2023-02-07 10:53:33,696.88,167.31,292.43,152.76,84.38,0.18
20230207105333324,2023-02-07 10:53:33,693.97,173.13,290.97,151.31,78.56,0.22
20230207105333547,2023-02-07 10:53:33,161.49,50.92,65.47,27.64,17.46,0.08
20230207105333783,2023-02-07 10:53:33,32.01,7.27,10.18,10.18,4.36,0.05
20230207105334139,2023-02-07 10:53:34,8.73,0.00,4.36,1.45,2.91,-0.02
20230207105334470,2023-02-07 10:53:34,20.37,13.09,4.36,-1.45,4.36,0.09
20230207105334799,2023-02-07 10:53:34,23.28,11.64,5.82,1.45,4.36,0.10
20230207105335063,2023-02-07 10:53:35,110.57,33.46,43.65,26.19,7.27,0.11
20230207105335297,2023-02-07 10:53:35,192.04,45.10,75.65,50.92,20.37,0.12
20230207105335536,2023-02-07 10:53:35,301.16,88.75,130.94,43.65,37.83,0.19
20230207105335762,2023-02-07 10:53:35,478.65,125.12,196.41,104.75,52.38,0.18
20230207105335979,2023-02-07 10:53:35,619.77,164.40,250.24,125.12,80.02,0.21
20230207105336165,2023-02-07 10:53:36,603.77,155.67,261.88,114.93,71.29,0.17
20230207105336349,2023-02-07 10:53:36,725.98,176.04,305.52,148.40,96.02,0.24
20230207105336536,2023-02-07 10:53:36,728.89,181.86,314.25,145.49,87.29,0.23
20230207105336719,2023-02-07 10:53:36,725.98,174.58,305.52,161.49,84.38,0.17
20230207105336891,2023-02-07 10:53:36,544.12,122.21,232.78,125.12,64.01,0.17
20230207105337050,2023-02-07 10:53:37,186.22,50.92,66.92,46.56,21.82,0.09
20230207105337215,2023-02-07 10:53:37,32.01,7.27,16.00,4.36,4.36,0.07
20230207105337401,2023-02-07 10:53:37,29.10,20.37,0.00,8.73,0.00,0.03
20230207105337587,2023-02-07 10:53:37,-8.73,4.36,5.82,-21.82,2.91,0.03
20230207105337777,2023-02-07 10:53:37,-8.73,1.45,7.27,-18.91,1.45,0.05
20230207105337983,2023-02-07 10:53:37,-7.27,7.27,5.82,-21.82,1.45,0.04
20230207105338198,2023-02-07 10:53:38,-18.91,0.00,2.91,-21.82,0.00,0.03
20230207105338413,2023-02-07 10:53:38,13.09,13.09,7.27,-8.73,1.45,0.08
20230207105338631,2023-02-07 10:53:38,18.91,7.27,14.55,-5.82,2.91,0.06
20230207105338847,2023-02-07 10:53:38,49.47,24.73,21.82,-1.45,4.36,0.13
20230207105339037,2023-02-07 10:53:39,122.21,23.28,58.19,29.10,11.64,0.14
20230207105339199,2023-02-07 10:53:39,245.87,66.92,104.75,48.01,26.19,0.10
20230207105339358,2023-02-07 10:53:39,350.62,88.75,154.22,65.47,42.19,0.15
20230207105339516,2023-02-07 10:53:39,535.39,128.03,224.05,119.30,64.01,0.19
20230207105339674,2023-02-07 10:53:39,704.15,177.49,286.61,148.40,91.66,0.17
20230207105339835,2023-02-07 10:53:39,854.01,215.32,333.16,200.77,104.75,0.19
20230207105340012,2023-02-07 10:53:39,862.74,218.23,350.62,187.68,106.21,0.26
20230207105340196,2023-02-07 10:53:40,839.46,210.96,347.71,174.58,106.21,0.28
20230207105340379,2023-02-07 10:53:40,874.37,206.59,357.90,202.23,107.66,0.23
20230207105340565,2023-02-07 10:53:40,871.46,218.23,337.53,205.14,110.57,0.23
20230207105340749,2023-02-07 10:53:40,836.55,221.14,341.89,174.58,98.93,0.26
20230207105340932,2023-02-07 10:53:40,865.64,218.23,357.90,186.22,103.30,0.17
20230207105341093,2023-02-07 10:53:41,322.98,80.02,129.48,74.20,39.28,0.12
20230207105341253,2023-02-07 10:53:41,26.19,18.91,18.91,-21.82,10.18,0.05
20230207105341440,2023-02-07 10:53:41,1.45,10.18,13.09,-21.82,0.00,-0.03
20230207105341625,2023-02-07 10:53:41,-14.55,0.00,5.82,-21.82,1.45,-0.02
20230207105341810,2023-02-07 10:53:41,-4.36,10.18,5.82,-21.82,1.45,0.04
20230207105342006,2023-02-07 10:53:41,11.64,4.36,16.00,-10.18,1.45,0.09
20230207105342222,2023-02-07 10:53:42,69.83,27.64,40.74,1.45,0.00,0.06
20230207105342442,2023-02-07 10:53:42,146.94,42.19,69.83,16.00,18.91,0.14
