 , ,Total Pressure:, Pressure 1:, Pressure 2:, Pressure 3:, Pressure 4:, Horizontal:
20230131103742921,2023-01-31 10:37:42,4.36,0.00,1.45,0.00,2.91,-0.03
20230131103743171,2023-01-31 10:37:43,5.82,0.00,1.45,4.36,0.00,-0.01
20230131103743382,2023-01-31 10:37:43,34.92,2.91,4.36,20.37,7.27,0.00
20230131103743589,2023-01-31 10:37:43,65.47,17.46,8.73,21.82,17.46,0.01
20230131103743799,2023-01-31 10:37:43,129.48,33.46,14.55,49.47,32.01,0.00
20230131103743980,2023-01-31 10:37:43,215.32,59.65,30.55,71.29,53.83,0.03
20230131103744165,2023-01-31 10:37:44,304.07,94.57,46.56,90.20,72.74,-0.01
20230131103744373,2023-01-31 10:37:44,397.18,120.75,66.92,114.93,94.57,0.03
20230131103744682,2023-01-31 10:37:44,424.82,125.12,65.47,138.21,96.02,-0.01
20230131103744981,2023-01-31 10:37:44,529.57,152.76,82.93,162.94,130.94,0.01
20230131103745191,2023-01-31 10:37:45,635.78,184.77,104.75,192.04,154.22,-0.03
20230131103745380,2023-01-31 10:37:45,621.23,183.31,103.30,180.40,154.22,-0.01
20230131103745564,2023-01-31 10:37:45,632.87,181.86,98.93,197.86,154.22,0.00
20230131103745757,2023-01-31 10:37:45,634.32,184.77,100.39,196.41,152.76,-0.01
20230131103745942,2023-01-31 10:37:45,627.05,187.68,97.48,187.68,154.22,-0.01
20230131103746123,2023-01-31 10:37:46,615.41,184.77,98.93,181.86,149.85,-0.02
20230131103746323,2023-01-31 10:37:46,615.41,183.31,97.48,184.77,149.85,-0.01
20230131103746615,2023-01-31 10:37:46,609.59,178.95,100.39,177.49,152.76,0.03
20230131103747005,2023-01-31 10:37:46,627.05,180.40,98.93,194.95,152.76,-0.02
20230131103747444,2023-01-31 10:37:47,560.12,170.22,87.29,171.67,130.94,0.01
20230131103747702,2023-01-31 10:37:47,158.58,45.10,23.28,58.19,32.01,0.02
20230131103747971,2023-01-31 10:37:47,37.83,4.36,4.36,20.37,8.73,0.01
20230131103748275,2023-01-31 10:37:48,2.91,1.45,0.00,0.00,1.45,0.01
20230131103748629,2023-01-31 10:37:48,4.36,-5.82,-1.45,10.18,1.45,0.02
20230131103749000,2023-01-31 10:37:48,7.27,1.45,4.36,0.00,1.45,0.00
20230131103749380,2023-01-31 10:37:49,14.55,-2.91,0.00,17.46,0.00,-0.01
20230131103749816,2023-01-31 10:37:49,10.18,-2.91,1.45,13.09,-1.45,-0.03
20230131103750027,2023-01-31 10:37:50,5.82,-4.36,1.45,4.36,4.36,0.01
20230131103750243,2023-01-31 10:37:50,2.91,-2.91,0.00,5.82,0.00,0.01
20230131103750470,2023-01-31 10:37:50,18.91,-1.45,2.91,14.55,2.91,-0.01
20230131103750722,2023-01-31 10:37:50,11.64,-5.82,5.82,8.73,2.91,-0.01
20230131103750965,2023-01-31 10:37:50,7.27,0.00,1.45,4.36,1.45,-0.02
20230131103751208,2023-01-31 10:37:51,13.09,-5.82,1.45,16.00,1.45,0.02
20230131103751443,2023-01-31 10:37:51,10.18,0.00,0.00,7.27,2.91,0.01
20230131103751650,2023-01-31 10:37:51,11.64,1.45,0.00,8.73,1.45,0.01
20230131103752020,2023-01-31 10:37:52,11.64,2.91,-2.91,11.64,0.00,0.02
20230131103752235,2023-01-31 10:37:52,4.36,2.91,0.00,0.00,1.45,-0.01
20230131103752459,2023-01-31 10:37:52,2.91,-1.45,-1.45,5.82,0.00,0.01
20230131103752700,2023-01-31 10:37:52,14.55,0.00,1.45,10.18,2.91,-0.02
20230131103752944,2023-01-31 10:37:52,7.27,-4.36,-1.45,10.18,2.91,-0.01
20230131103753190,2023-01-31 10:37:53,13.09,4.36,2.91,4.36,1.45,0.00
20230131103753433,2023-01-31 10:37:53,11.64,-5.82,-2.91,16.00,4.36,-0.02
20230131103753652,2023-01-31 10:37:53,34.92,5.82,0.00,14.55,14.55,-0.01
20230131103753862,2023-01-31 10:37:53,64.01,11.64,5.82,27.64,18.91,0.00
20230131103754160,2023-01-31 10:37:54,72.74,14.55,13.09,23.28,21.82,-0.01
20230131103754458,2023-01-31 10:37:54,122.21,27.64,13.09,53.83,27.64,0.01
20230131103754673,2023-01-31 10:37:54,145.49,48.01,18.91,42.19,36.37,-0.01
20230131103754894,2023-01-31 10:37:54,184.77,53.83,27.64,62.56,40.74,-0.01
20230131103755108,2023-01-31 10:37:55,183.31,50.92,30.55,61.10,40.74,-0.02
20230131103755322,2023-01-31 10:37:55,258.97,77.11,36.37,91.66,53.83,-0.01
20230131103755522,2023-01-31 10:37:55,250.24,77.11,33.46,81.47,58.19,0.02
20230131103755708,2023-01-31 10:37:55,272.06,78.56,40.74,91.66,61.10,0.01
20230131103755889,2023-01-31 10:37:55,341.89,101.84,49.47,112.02,78.56,-0.01
20230131103756078,2023-01-31 10:37:56,395.72,120.75,62.56,122.21,90.20,-0.01
20230131103756265,2023-01-31 10:37:56,398.63,117.84,61.10,128.03,91.66,-0.01
20230131103756639,2023-01-31 10:37:56,410.27,122.21,58.19,136.76,93.11,0.01
20230131103756855,2023-01-31 10:37:56,405.91,122.21,64.01,125.12,94.57,-0.01
20230131103757076,2023-01-31 10:37:57,426.28,126.57,68.38,130.94,100.39,-0.01
20230131103757293,2023-01-31 10:37:57,433.55,129.48,72.74,126.57,104.75,-0.01
20230131103757506,2023-01-31 10:37:57,453.92,139.67,68.38,133.85,112.02,0.05
20230131103757687,2023-01-31 10:37:57,491.74,146.94,75.65,149.85,119.30,-0.03
20230131103757868,2023-01-31 10:37:57,504.84,149.85,81.47,149.85,123.66,0.02
20230131103758056,2023-01-31 10:37:58,506.29,157.13,75.65,152.76,120.75,-0.01
20230131103758238,2023-01-31 10:37:58,603.77,178.95,94.57,184.77,145.49,-0.01
20230131103758423,2023-01-31 10:37:58,612.50,187.68,100.39,173.13,151.31,-0.02
20230131103758633,2023-01-31 10:37:58,599.40,178.95,94.57,178.95,146.94,0.01
20230131103759015,2023-01-31 10:37:59,619.77,186.22,96.02,190.59,146.94,-0.02
20230131103759227,2023-01-31 10:37:59,618.32,187.68,96.02,190.59,144.03,0.01
20230131103759445,2023-01-31 10:37:59,625.59,186.22,98.93,192.04,148.40,0.03
20230131103759645,2023-01-31 10:37:59,596.49,178.95,94.57,174.58,148.40,-0.02
20230131103759844,2023-01-31 10:37:59,605.22,178.95,91.66,187.68,146.94,-0.01
20230131103800104,2023-01-31 10:38:00,599.40,183.31,101.84,170.22,144.03,-0.01
20230131103800365,2023-01-31 10:38:00,613.95,177.49,96.02,192.04,148.40,-0.01
20230131103800651,2023-01-31 10:38:00,597.95,184.77,93.11,176.04,144.03,0.00
20230131103800970,2023-01-31 10:38:00,615.41,178.95,96.02,194.95,145.49,0.04
20230131103801508,2023-01-31 10:38:01,608.13,181.86,96.02,183.31,146.94,-0.02
20230131103801783,2023-01-31 10:38:01,589.22,178.95,93.11,171.67,145.49,0.01
20230131103802053,2023-01-31 10:38:02,576.13,174.58,91.66,173.13,136.76,0.03
20230131103802308,2023-01-31 10:38:02,184.77,50.92,27.64,71.29,34.92,0.01
20230131103802619,2023-01-31 10:38:02,17.46,2.91,2.91,8.73,2.91,-0.01
20230131103802969,2023-01-31 10:38:02,26.19,2.91,2.91,17.46,2.91,0.01
20230131103803282,2023-01-31 10:38:03,16.00,4.36,2.91,4.36,4.36,0.00
20230131103803633,2023-01-31 10:38:03,-1.45,-2.91,-1.45,0.00,2.91,0.01
20230131103803919,2023-01-31 10:38:03,0.00,-2.91,0.00,0.00,2.91,-0.01
20230131103804132,2023-01-31 10:38:04,0.00,-5.82,2.91,2.91,0.00,0.01
20230131103804342,2023-01-31 10:38:04,17.46,2.91,1.45,10.18,2.91,0.01
20230131103804553,2023-01-31 10:38:04,7.27,-4.36,0.00,10.18,1.45,0.01
20230131103804793,2023-01-31 10:38:04,-2.91,-2.91,-2.91,1.45,1.45,0.01
20230131103805041,2023-01-31 10:38:05,-2.91,-2.91,-1.45,0.00,1.45,0.02
20230131103805282,2023-01-31 10:38:05,4.36,-2.91,-2.91,5.82,4.36,0.00
20230131103805522,2023-01-31 10:38:05,10.18,1.45,0.00,7.27,1.45,0.00
20230131103805752,2023-01-31 10:38:05,-4.36,-5.82,1.45,0.00,0.00,0.00
20230131103806120,2023-01-31 10:38:06,4.36,-1.45,1.45,0.00,4.36,-0.01
20230131103806332,2023-01-31 10:38:06,-4.36,-5.82,-1.45,0.00,2.91,-0.01
20230131103806550,2023-01-31 10:38:06,4.36,-1.45,4.36,0.00,1.45,0.01
20230131103806772,2023-01-31 10:38:06,13.09,-5.82,2.91,10.18,5.82,0.03
20230131103807018,2023-01-31 10:38:07,14.55,-5.82,1.45,16.00,2.91,0.01
20230131103807259,2023-01-31 10:38:07,16.00,4.36,-1.45,7.27,5.82,0.02
20230131103807498,2023-01-31 10:38:07,56.74,14.55,4.36,24.73,13.09,0.00
20230131103807744,2023-01-31 10:38:07,93.11,21.82,10.18,39.28,21.82,0.02
20230131103807935,2023-01-31 10:38:07,144.03,42.19,18.91,48.01,34.92,0.00
20230131103808191,2023-01-31 10:38:08,176.04,55.28,23.28,56.74,40.74,0.00
20230131103808455,2023-01-31 10:38:08,272.06,84.38,36.37,88.75,62.56,-0.01
20230131103808645,2023-01-31 10:38:08,322.98,97.48,50.92,98.93,75.65,-0.01
20230131103808838,2023-01-31 10:38:08,401.54,123.66,66.92,116.39,94.57,0.02
20230131103809047,2023-01-31 10:38:09,510.66,148.40,80.02,160.04,122.21,0.02
20230131103809257,2023-01-31 10:38:09,509.20,154.22,81.47,149.85,123.66,0.02
20230131103809467,2023-01-31 10:38:09,542.66,165.85,90.20,157.13,129.48,0.01
20230131103809676,2023-01-31 10:38:09,555.76,161.49,87.29,173.13,133.85,-0.02
20230131103809879,2023-01-31 10:38:09,544.12,167.31,85.84,160.04,130.94,-0.01
20230131103810063,2023-01-31 10:38:10,535.39,160.04,91.66,157.13,126.57,0.03
20230131103810250,2023-01-31 10:38:10,557.21,160.04,88.75,178.95,129.48,0.01
20230131103810543,2023-01-31 10:38:10,541.21,168.76,85.84,160.04,126.57,0.00
20230131103810783,2023-01-31 10:38:10,538.30,161.49,91.66,155.67,129.48,0.02
20230131103810993,2023-01-31 10:38:10,551.39,162.94,87.29,174.58,126.57,0.01
20230131103811207,2023-01-31 10:38:11,547.03,158.58,88.75,173.13,126.57,0.01
20230131103811420,2023-01-31 10:38:11,548.48,165.85,88.75,167.31,126.57,-0.01
20230131103811634,2023-01-31 10:38:11,544.12,165.85,87.29,161.49,129.48,-0.01
20230131103811849,2023-01-31 10:38:11,535.39,158.58,85.84,162.94,128.03,0.02
20230131103812033,2023-01-31 10:38:12,533.94,158.58,84.38,161.49,129.48,0.03
20230131103812219,2023-01-31 10:38:12,536.85,158.58,85.84,162.94,129.48,-0.03
20230131103812404,2023-01-31 10:38:12,532.48,158.58,85.84,160.04,128.03,0.01
20230131103812587,2023-01-31 10:38:12,487.38,146.94,74.20,155.67,110.57,0.00
20230131103812936,2023-01-31 10:38:12,103.30,23.28,17.46,40.74,21.82,0.01
20230131103813157,2023-01-31 10:38:13,10.18,4.36,1.45,2.91,1.45,0.01
20230131103813485,2023-01-31 10:38:13,1.45,-4.36,0.00,5.82,0.00,0.02
20230131103813852,2023-01-31 10:38:13,11.64,-2.91,1.45,10.18,2.91,-0.01
20230131103814164,2023-01-31 10:38:14,-1.45,-4.36,1.45,0.00,1.45,-0.02
20230131103814465,2023-01-31 10:38:14,18.91,1.45,-1.45,13.09,5.82,-0.01
20230131103814769,2023-01-31 10:38:14,5.82,0.00,4.36,0.00,1.45,0.01
20230131103815243,2023-01-31 10:38:15,-1.45,-5.82,1.45,0.00,2.91,0.01
20230131103815673,2023-01-31 10:38:15,8.73,-4.36,-2.91,13.09,2.91,-0.02
20230131103816021,2023-01-31 10:38:16,17.46,0.00,1.45,11.64,4.36,-0.01
20230131103816327,2023-01-31 10:38:16,17.46,0.00,1.45,11.64,4.36,0.00
20230131103816632,2023-01-31 10:38:16,13.09,-2.91,2.91,10.18,2.91,-0.01
20230131103816852,2023-01-31 10:38:16,8.73,-4.36,1.45,8.73,2.91,-0.01
20230131103817101,2023-01-31 10:38:17,-4.36,-4.36,-2.91,0.00,2.91,0.02
20230131103817343,2023-01-31 10:38:17,7.27,-4.36,-1.45,10.18,2.91,-0.01
20230131103817772,2023-01-31 10:38:17,13.09,0.00,1.45,11.64,0.00,-0.03
20230131103818017,2023-01-31 10:38:18,-5.82,-4.36,0.00,0.00,-1.45,-0.01
20230131103818230,2023-01-31 10:38:18,4.36,-1.45,1.45,2.91,1.45,-0.01
20230131103818439,2023-01-31 10:38:18,30.55,2.91,2.91,18.91,5.82,-0.03
20230131103818648,2023-01-31 10:38:18,42.19,10.18,0.00,18.91,13.09,-0.02
20230131103818861,2023-01-31 10:38:18,78.56,21.82,8.73,21.82,26.19,0.00
20230131103819055,2023-01-31 10:38:19,165.85,48.01,26.19,53.83,37.83,0.01
20230131103819270,2023-01-31 10:38:19,208.05,65.47,29.10,64.01,49.47,-0.01
20230131103819483,2023-01-31 10:38:19,222.59,66.92,27.64,74.20,53.83,-0.01
20230131103819696,2023-01-31 10:38:19,299.70,84.38,42.19,98.93,74.20,0.00
20230131103820064,2023-01-31 10:38:20,373.90,109.11,53.83,119.30,91.66,0.03
20230131103820269,2023-01-31 10:38:20,394.27,119.30,59.65,114.93,100.39,0.02
20230131103820452,2023-01-31 10:38:20,448.10,129.48,69.83,133.85,114.93,0.01
20230131103820639,2023-01-31 10:38:20,529.57,155.67,82.93,158.58,132.39,0.01
20230131103820826,2023-01-31 10:38:20,536.85,158.58,78.56,167.31,132.39,-0.01
20230131103821011,2023-01-31 10:38:20,533.94,152.76,81.47,168.76,130.94,-0.02
20230131103821216,2023-01-31 10:38:21,583.40,173.13,87.29,177.49,145.49,0.00
20230131103821431,2023-01-31 10:38:21,603.77,178.95,94.57,174.58,155.67,0.03
20230131103821641,2023-01-31 10:38:21,619.77,183.31,94.57,184.77,157.13,0.01
20230131103821860,2023-01-31 10:38:21,638.69,184.77,100.39,192.04,161.49,0.01
20230131103822078,2023-01-31 10:38:22,647.42,189.13,104.75,192.04,161.49,-0.01
20230131103822419,2023-01-31 10:38:22,648.87,186.22,104.75,196.41,161.49,-0.01
20230131103822599,2023-01-31 10:38:22,634.32,183.31,96.02,194.95,160.04,0.03
20230131103822783,2023-01-31 10:38:22,632.87,183.31,101.84,189.13,158.58,-0.01
20230131103822964,2023-01-31 10:38:22,628.50,180.40,97.48,190.59,160.04,0.01
20230131103823153,2023-01-31 10:38:23,637.23,186.22,100.39,189.13,161.49,-0.01
20230131103823368,2023-01-31 10:38:23,635.78,186.22,101.84,186.22,161.49,0.03
20230131103823581,2023-01-31 10:38:23,640.14,186.22,98.93,193.50,161.49,-0.01
20230131103823796,2023-01-31 10:38:23,631.41,189.13,98.93,181.86,161.49,0.02
20230131103824009,2023-01-31 10:38:23,634.32,186.22,96.02,193.50,158.58,0.01
20230131103824207,2023-01-31 10:38:24,640.14,184.77,96.02,200.77,158.58,0.02
20230131103824388,2023-01-31 10:38:24,634.32,189.13,98.93,186.22,160.04,0.00
20230131103824726,2023-01-31 10:38:24,619.77,181.86,94.57,186.22,157.13,0.00
20230131103824907,2023-01-31 10:38:24,625.59,189.13,93.11,184.77,158.58,-0.01
20230131103825093,2023-01-31 10:38:25,635.78,187.68,96.02,192.04,160.04,-0.02
20230131103825294,2023-01-31 10:38:25,624.14,181.86,97.48,184.77,160.04,0.00
20230131103825508,2023-01-31 10:38:25,629.96,181.86,96.02,190.59,161.49,0.02
20230131103825721,2023-01-31 10:38:25,641.60,189.13,98.93,196.41,157.13,0.01
20230131103825932,2023-01-31 10:38:25,628.50,181.86,100.39,190.59,155.67,-0.03
20230131103826152,2023-01-31 10:38:26,615.41,181.86,98.93,177.49,157.13,0.01
20230131103826338,2023-01-31 10:38:26,634.32,181.86,98.93,197.86,155.67,-0.02
20230131103826524,2023-01-31 10:38:26,622.68,186.22,98.93,181.86,155.67,0.02
20230131103826746,2023-01-31 10:38:26,629.96,184.77,97.48,184.77,162.94,0.03
20230131103827174,2023-01-31 10:38:27,609.59,183.31,94.57,180.40,151.31,0.00
20230131103827483,2023-01-31 10:38:27,209.50,53.83,30.55,81.47,43.65,-0.03
20230131103827797,2023-01-31 10:38:27,40.74,10.18,4.36,21.82,4.36,0.03
20230131103828148,2023-01-31 10:38:28,13.09,1.45,1.45,5.82,4.36,0.01
20230131103828469,2023-01-31 10:38:28,2.91,-5.82,5.82,1.45,1.45,0.01
20230131103828773,2023-01-31 10:38:28,4.36,2.91,-1.45,0.00,2.91,0.01
20230131103829089,2023-01-31 10:38:29,10.18,1.45,5.82,0.00,2.91,0.01
20230131103829666,2023-01-31 10:38:29,-1.45,-5.82,1.45,1.45,1.45,-0.01
20230131103830023,2023-01-31 10:38:30,20.37,1.45,-1.45,16.00,4.36,-0.01
20230131103830291,2023-01-31 10:38:30,0.00,-4.36,1.45,0.00,2.91,0.01
20230131103830510,2023-01-31 10:38:30,2.91,-2.91,-1.45,4.36,2.91,-0.01
20230131103830719,2023-01-31 10:38:30,1.45,-1.45,2.91,0.00,0.00,-0.02
20230131103830931,2023-01-31 10:38:30,0.00,-4.36,1.45,0.00,2.91,0.02
20230131103831140,2023-01-31 10:38:31,11.64,1.45,0.00,10.18,0.00,-0.01
20230131103831373,2023-01-31 10:38:31,5.82,0.00,4.36,0.00,1.45,-0.01
20230131103831684,2023-01-31 10:38:31,13.09,-1.45,0.00,14.55,0.00,-0.01
20230131103832048,2023-01-31 10:38:32,5.82,0.00,-1.45,5.82,1.45,0.02
20230131103832293,2023-01-31 10:38:32,8.73,-5.82,4.36,8.73,1.45,0.01
20230131103832503,2023-01-31 10:38:32,11.64,1.45,0.00,8.73,1.45,0.01
20230131103832713,2023-01-31 10:38:32,-1.45,-4.36,-1.45,1.45,2.91,-0.01
20230131103832921,2023-01-31 10:38:32,8.73,-2.91,-2.91,14.55,0.00,0.01
20230131103833130,2023-01-31 10:38:33,17.46,1.45,1.45,11.64,2.91,-0.03
20230131103833341,2023-01-31 10:38:33,13.09,-1.45,2.91,5.82,5.82,-0.02
20230131103833587,2023-01-31 10:38:33,37.83,4.36,1.45,20.37,11.64,-0.03
20230131103833831,2023-01-31 10:38:33,58.19,10.18,7.27,21.82,18.91,0.01
20230131103834257,2023-01-31 10:38:34,101.84,27.64,14.55,30.55,29.10,-0.02
20230131103834460,2023-01-31 10:38:34,141.12,36.37,20.37,46.56,37.83,-0.01
20230131103834646,2023-01-31 10:38:34,222.59,62.56,30.55,72.74,56.74,-0.01
20230131103834834,2023-01-31 10:38:34,272.06,81.47,42.19,77.11,71.29,0.00
20230131103835015,2023-01-31 10:38:35,337.53,96.02,53.83,101.84,85.84,-0.02
20230131103835196,2023-01-31 10:38:35,433.55,125.12,65.47,133.85,109.11,0.03
20230131103835377,2023-01-31 10:38:35,436.46,133.85,68.38,126.57,107.66,0.00
20230131103835591,2023-01-31 10:38:35,506.29,145.49,77.11,160.04,123.66,-0.01
20230131103835806,2023-01-31 10:38:35,564.49,161.49,88.75,168.76,145.49,-0.01
20230131103836018,2023-01-31 10:38:36,619.77,178.95,100.39,189.13,151.31,0.01
20230131103836233,2023-01-31 10:38:36,622.68,181.86,100.39,190.59,149.85,-0.01
20230131103836596,2023-01-31 10:38:36,612.50,174.58,96.02,192.04,149.85,-0.03
20230131103836779,2023-01-31 10:38:36,616.86,178.95,94.57,194.95,148.40,0.01
20230131103836967,2023-01-31 10:38:36,603.77,178.95,96.02,177.49,151.31,-0.03
20230131103837148,2023-01-31 10:38:37,602.31,174.58,96.02,184.77,146.94,0.03
20230131103837337,2023-01-31 10:38:37,568.85,167.31,91.66,168.76,141.12,0.03
20230131103837548,2023-01-31 10:38:37,226.96,61.10,34.92,80.02,50.92,-0.01
20230131103837761,2023-01-31 10:38:37,33.46,11.64,2.91,10.18,8.73,-0.01
20230131103838005,2023-01-31 10:38:37,11.64,0.00,0.00,8.73,2.91,0.01
20230131103838246,2023-01-31 10:38:38,13.09,-5.82,0.00,14.55,4.36,-0.01
20230131103838484,2023-01-31 10:38:38,5.82,1.45,1.45,1.45,1.45,0.01
20230131103838813,2023-01-31 10:38:38,1.45,1.45,-1.45,0.00,1.45,0.01
20230131103839061,2023-01-31 10:38:39,10.18,2.91,-1.45,5.82,2.91,-0.03
20230131103839274,2023-01-31 10:38:39,5.82,-5.82,0.00,10.18,1.45,0.00
20230131103839488,2023-01-31 10:38:39,16.00,1.45,-2.91,16.00,1.45,-0.01
20230131103839730,2023-01-31 10:38:39,-4.36,-5.82,-1.45,0.00,2.91,0.01
20230131103839977,2023-01-31 10:38:39,7.27,-4.36,0.00,10.18,1.45,-0.01
20230131103840221,2023-01-31 10:38:40,4.36,-2.91,-1.45,7.27,1.45,0.01
20230131103840463,2023-01-31 10:38:40,10.18,1.45,-1.45,10.18,0.00,-0.02
20230131103840681,2023-01-31 10:38:40,14.55,-4.36,1.45,14.55,2.91,0.03
20230131103841021,2023-01-31 10:38:40,7.27,-4.36,-1.45,13.09,0.00,0.02
20230131103841448,2023-01-31 10:38:41,7.27,-5.82,-1.45,11.64,2.91,-0.01
20230131103841796,2023-01-31 10:38:41,-4.36,-1.45,-2.91,0.00,0.00,0.01
20230131103842169,2023-01-31 10:38:42,1.45,2.91,-4.36,1.45,1.45,0.01
20230131103842545,2023-01-31 10:38:42,11.64,5.82,-4.36,8.73,1.45,-0.01
20230131103842871,2023-01-31 10:38:42,10.18,-1.45,1.45,7.27,2.91,0.03
20230131103843168,2023-01-31 10:38:43,17.46,1.45,1.45,14.55,0.00,0.03
20230131103843694,2023-01-31 10:38:43,1.45,-1.45,0.00,0.00,2.91,0.01
20230131103844058,2023-01-31 10:38:44,1.45,1.45,-1.45,1.45,0.00,-0.03
20230131103844352,2023-01-31 10:38:44,14.55,0.00,-4.36,17.46,1.45,0.00
20230131103844593,2023-01-31 10:38:44,5.82,4.36,-4.36,1.45,4.36,0.01
20230131103844808,2023-01-31 10:38:44,0.00,1.45,-1.45,0.00,0.00,0.03
20230131103845016,2023-01-31 10:38:45,11.64,2.91,-2.91,8.73,2.91,-0.03
20230131103845226,2023-01-31 10:38:45,-1.45,-1.45,-1.45,0.00,1.45,0.00
20230131103845440,2023-01-31 10:38:45,-5.82,-1.45,-2.91,0.00,-1.45,0.02
20230131103845655,2023-01-31 10:38:45,7.27,0.00,-4.36,13.09,-1.45,-0.01
20230131103846091,2023-01-31 10:38:46,7.27,-1.45,0.00,8.73,0.00,-0.01
20230131103846338,2023-01-31 10:38:46,2.91,1.45,-1.45,1.45,1.45,0.01
20230131103846587,2023-01-31 10:38:46,2.91,1.45,-1.45,0.00,2.91,0.01
20230131103846806,2023-01-31 10:38:46,8.73,1.45,-4.36,11.64,0.00,0.01
20230131103847015,2023-01-31 10:38:47,-2.91,0.00,-1.45,0.00,-1.45,-0.01
20230131103847225,2023-01-31 10:38:47,1.45,0.00,1.45,0.00,0.00,0.02
20230131103847437,2023-01-31 10:38:47,-2.91,-2.91,-4.36,0.00,4.36,0.03
20230131103847649,2023-01-31 10:38:47,5.82,0.00,2.91,0.00,2.91,-0.01
20230131103847890,2023-01-31 10:38:47,4.36,5.82,-2.91,1.45,0.00,0.01
20230131103848244,2023-01-31 10:38:48,2.91,0.00,0.00,2.91,0.00,0.00
20230131103848577,2023-01-31 10:38:48,11.64,0.00,0.00,11.64,0.00,0.01
20230131103848800,2023-01-31 10:38:48,5.82,1.45,1.45,1.45,1.45,0.01
20230131103849017,2023-01-31 10:38:49,1.45,1.45,-4.36,0.00,4.36,0.01
20230131103849227,2023-01-31 10:38:49,8.73,-1.45,0.00,5.82,4.36,0.03
20230131103849436,2023-01-31 10:38:49,20.37,1.45,-4.36,20.37,2.91,0.01
20230131103849649,2023-01-31 10:38:49,30.55,0.00,2.91,20.37,7.27,0.02
20230131103849880,2023-01-31 10:38:49,42.19,8.73,1.45,18.91,13.09,-0.02
20230131103850130,2023-01-31 10:38:50,93.11,16.00,10.18,40.74,26.19,0.02
20230131103850340,2023-01-31 10:38:50,144.03,29.10,20.37,56.74,37.83,0.00
20230131103850719,2023-01-31 10:38:50,200.77,53.83,26.19,68.38,52.38,0.03
20230131103850931,2023-01-31 10:38:50,253.15,75.65,36.37,71.29,69.83,-0.03
20230131103851113,2023-01-31 10:38:51,324.43,98.93,45.10,97.48,82.93,0.01
20230131103851295,2023-01-31 10:38:51,386.99,112.02,58.19,114.93,101.84,0.01
20230131103851482,2023-01-31 10:38:51,449.55,128.03,62.56,144.03,114.93,-0.01
20230131103851666,2023-01-31 10:38:51,516.48,157.13,75.65,149.85,133.85,0.03
20230131103851862,2023-01-31 10:38:51,533.94,157.13,80.02,165.85,130.94,0.02
20230131103852078,2023-01-31 10:38:52,517.93,152.76,74.20,157.13,133.85,-0.01
20230131103852287,2023-01-31 10:38:52,532.48,155.67,80.02,164.40,132.39,0.02
20230131103852503,2023-01-31 10:38:52,512.11,152.76,71.29,158.58,129.48,0.00
20230131103852729,2023-01-31 10:38:52,517.93,151.31,80.02,157.13,129.48,0.03
20230131103853084,2023-01-31 10:38:53,525.21,151.31,77.11,164.40,132.39,0.00
20230131103853265,2023-01-31 10:38:53,193.50,52.38,27.64,68.38,45.10,-0.01
20230131103853447,2023-01-31 10:38:53,37.83,7.27,4.36,18.91,7.27,0.01
20230131103853655,2023-01-31 10:38:53,0.00,0.00,-4.36,0.00,4.36,0.00
20230131103853871,2023-01-31 10:38:53,4.36,1.45,0.00,0.00,2.91,0.00
20230131103854116,2023-01-31 10:38:54,-2.91,-1.45,-2.91,1.45,0.00,0.01
20230131103854365,2023-01-31 10:38:54,2.91,-2.91,-1.45,7.27,0.00,-0.01
20230131103854612,2023-01-31 10:38:54,0.00,2.91,-4.36,0.00,1.45,-0.03
20230131103854864,2023-01-31 10:38:54,14.55,-1.45,0.00,7.27,8.73,-0.01
20230131103855313,2023-01-31 10:38:55,49.47,11.64,1.45,17.46,18.91,0.01
20230131103855713,2023-01-31 10:38:55,113.48,29.10,14.55,36.37,33.46,-0.02
20230131103855998,2023-01-31 10:38:55,203.68,55.28,27.64,69.83,50.92,0.05
20230131103856312,2023-01-31 10:38:56,299.70,88.75,40.74,90.20,80.02,-0.02
20230131103856634,2023-01-31 10:38:56,370.99,107.66,52.38,119.30,91.66,-0.03
20230131103856932,2023-01-31 10:38:56,440.82,123.66,64.01,136.76,116.39,0.00
20230131103857215,2023-01-31 10:38:57,468.47,136.76,74.20,139.67,117.84,-0.01
20230131103857468,2023-01-31 10:38:57,467.01,135.30,68.38,145.49,117.84,-0.01
20230131103857947,2023-01-31 10:38:57,462.65,136.76,66.92,139.67,119.30,-0.01
20230131103858257,2023-01-31 10:38:58,548.48,160.04,88.75,155.67,144.03,0.01
20230131103858475,2023-01-31 10:38:58,576.13,162.94,90.20,170.22,152.76,0.03
20230131103858692,2023-01-31 10:38:58,580.49,168.76,85.84,174.58,151.31,-0.01
20230131103858905,2023-01-31 10:38:58,580.49,165.85,93.11,174.58,146.94,0.02
20230131103859095,2023-01-31 10:38:59,581.95,170.22,88.75,174.58,148.40,0.04
20230131103859280,2023-01-31 10:38:59,565.94,168.76,90.20,161.49,145.49,0.03
20230131103859461,2023-01-31 10:38:59,570.31,162.94,82.93,176.04,148.40,-0.01
20230131103859645,2023-01-31 10:38:59,472.83,141.12,71.29,142.58,117.84,-0.01
20230131103859832,2023-01-31 10:38:59,138.21,39.28,14.55,50.92,33.46,0.03
20230131103900182,2023-01-31 10:39:00,27.64,5.82,2.91,11.64,7.27,0.03
