 , ,Total Pressure:, Pressure 1:, Pressure 2:, Pressure 3:, Pressure 4:, Horizontal:
20230208134128608,2023-02-08 13:41:28,-11.64,-13.09,10.18,-5.82,-2.91,0.02
20230208134128808,2023-02-08 13:41:28,10.18,-14.55,11.64,11.64,1.45,0.02
20230208134129003,2023-02-08 13:41:28,-17.46,-13.09,4.36,-8.73,0.00,0.03
20230208134129177,2023-02-08 13:41:29,4.36,-7.27,5.82,5.82,0.00,-0.03
20230208134129351,2023-02-08 13:41:29,-11.64,-13.09,-1.45,4.36,-1.45,0.03
20230208134129524,2023-02-08 13:41:29,-5.82,-2.91,-1.45,0.00,-1.45,0.01
20230208134129697,2023-02-08 13:41:29,-23.28,-10.18,1.45,-10.18,-4.36,0.01
20230208134129870,2023-02-08 13:41:29,-8.73,-16.00,5.82,-1.45,2.91,0.02
20230208134130050,2023-02-08 13:41:30,4.36,-2.91,1.45,4.36,1.45,-0.01
20230208134130249,2023-02-08 13:41:30,-1.45,-8.73,4.36,4.36,-1.45,0.02
20230208134130589,2023-02-08 13:41:30,-29.10,-17.46,2.91,-10.18,-4.36,0.03
20230208134130937,2023-02-08 13:41:30,-10.18,-13.09,-1.45,5.82,-1.45,0.04
20230208134131121,2023-02-08 13:41:31,-11.64,-7.27,1.45,-10.18,4.36,0.04
20230208134131293,2023-02-08 13:41:31,-16.00,-11.64,4.36,-10.18,1.45,0.00
20230208134131467,2023-02-08 13:41:31,-0.00,-10.18,5.82,8.73,-4.36,0.00
20230208134131640,2023-02-08 13:41:31,-10.18,-5.82,-1.45,-4.36,1.45,0.02
20230208134131864,2023-02-08 13:41:31,-7.27,-17.46,7.27,1.45,1.45,0.02
20230208134132037,2023-02-08 13:41:32,-7.27,-17.46,8.73,5.82,-4.36,-0.01
20230208134132234,2023-02-08 13:41:32,-20.37,-14.55,2.91,-10.18,1.45,0.01
20230208134132434,2023-02-08 13:41:32,-30.55,-17.46,-1.45,-10.18,-1.45,-0.03
20230208134132634,2023-02-08 13:41:32,2.91,-10.18,7.27,10.18,-4.36,0.03
20230208134132834,2023-02-08 13:41:32,-4.36,-8.73,7.27,1.45,-4.36,0.01
20230208134133034,2023-02-08 13:41:33,-10.18,-7.27,8.73,-10.18,-1.45,0.02
20230208134133211,2023-02-08 13:41:33,16.00,-5.82,4.36,13.09,4.36,0.05
20230208134133391,2023-02-08 13:41:33,-7.27,-8.73,2.91,-1.45,0.00,0.01
20230208134133570,2023-02-08 13:41:33,-2.91,-14.55,8.73,7.27,-4.36,-0.01
20230208134133743,2023-02-08 13:41:33,-16.00,-17.46,2.91,2.91,-4.36,0.01
20230208134133916,2023-02-08 13:41:33,-29.10,-17.46,2.91,-10.18,-4.36,0.00
20230208134134090,2023-02-08 13:41:34,-8.73,-17.46,5.82,1.45,1.45,-0.01
20230208134134289,2023-02-08 13:41:34,-18.91,-8.73,-1.45,-5.82,-2.91,0.03
20230208134134488,2023-02-08 13:41:34,5.82,-11.64,10.18,10.18,-2.91,-0.01
20230208134134687,2023-02-08 13:41:34,-8.73,-16.00,-1.45,7.27,1.45,-0.01
20230208134134889,2023-02-08 13:41:34,-2.91,-14.55,2.91,10.18,-1.45,0.01
20230208134135088,2023-02-08 13:41:35,-30.55,-17.46,1.45,-10.18,-4.36,0.03
20230208134135265,2023-02-08 13:41:35,-24.73,-17.46,-1.45,-7.27,1.45,-0.01
20230208134135437,2023-02-08 13:41:35,-7.27,-11.64,1.45,7.27,-4.36,-0.01
20230208134135611,2023-02-08 13:41:35,-21.82,-17.46,2.91,-10.18,2.91,0.01
20230208134135784,2023-02-08 13:41:35,-13.09,-17.46,-1.45,10.18,-4.36,0.03
20230208134135956,2023-02-08 13:41:35,-8.73,-11.64,11.64,-10.18,1.45,0.01
20230208134136129,2023-02-08 13:41:36,7.27,-10.18,5.82,13.09,-1.45,-0.01
20230208134136326,2023-02-08 13:41:36,-27.64,-17.46,-1.45,-5.82,-2.91,0.00
20230208134136525,2023-02-08 13:41:36,-17.46,-8.73,4.36,-10.18,-2.91,0.03
20230208134136725,2023-02-08 13:41:36,-10.18,-14.55,0.00,8.73,-4.36,0.03
20230208134136925,2023-02-08 13:41:36,-13.09,-7.27,-1.45,-10.18,5.82,0.02
20230208134137125,2023-02-08 13:41:37,-0.00,-11.64,5.82,1.45,4.36,-0.01
20230208134137303,2023-02-08 13:41:37,-21.82,-16.00,-1.45,0.00,-4.36,-0.01
20230208134137477,2023-02-08 13:41:37,-20.37,-11.64,4.36,-10.18,-2.91,-0.02
