 , ,Total Pressure:, Pressure 1:, Pressure 2:, Pressure 3:, Pressure 4:, Horizontal:
20230115105941931, 2023-01-15 10:59:41 ,145.49,36.37,18.91,62.56,27.64,0.03
20230115105942157, 2023-01-15 10:59:42 ,2.91,4.36,-2.91,0.00,1.45,0.00
20230115105942429, 2023-01-15 10:59:42 ,11.64,-1.45,-2.91,16.00,0.00,0.00
20230115105942692, 2023-01-15 10:59:42 ,17.46,2.91,0.00,11.64,2.91,-0.01
20230115105942959, 2023-01-15 10:59:42 ,18.91,0.00,0.00,17.46,1.45,0.00
20230115105943223, 2023-01-15 10:59:43 ,1.45,-1.45,0.00,2.91,0.00,0.01
20230115105943493, 2023-01-15 10:59:43 ,17.46,4.36,-1.45,11.64,2.91,0.00
20230115105943908, 2023-01-15 10:59:43 ,11.64,-1.45,1.45,10.18,1.45,0.00
20230115105944179, 2023-01-15 10:59:44 ,14.55,-1.45,-2.91,16.00,2.91,0.03
20230115105944564, 2023-01-15 10:59:44 ,33.46,4.36,1.45,20.37,7.27,-0.01
20230115105944832, 2023-01-15 10:59:44 ,21.82,7.27,1.45,1.45,11.64,-0.01
20230115105945100, 2023-01-15 10:59:45 ,30.55,5.82,2.91,10.18,11.64,-0.01
20230115105945377, 2023-01-15 10:59:45 ,34.92,7.27,1.45,20.37,5.82,0.00
20230115105945643, 2023-01-15 10:59:45 ,34.92,5.82,-1.45,20.37,10.18,-0.02
20230115105945912, 2023-01-15 10:59:45 ,30.55,7.27,1.45,11.64,10.18,0.02
20230115105946178, 2023-01-15 10:59:46 ,33.46,7.27,2.91,16.00,7.27,-0.01
20230115105946449, 2023-01-15 10:59:46 ,24.73,8.73,0.00,7.27,8.73,0.03
20230115105946718, 2023-01-15 10:59:46 ,26.19,2.91,-2.91,16.00,10.18,0.00
20230115105946983, 2023-01-15 10:59:46 ,23.28,4.36,0.00,11.64,7.27,0.04
20230115105947322, 2023-01-15 10:59:47 ,32.01,5.82,4.36,13.09,8.73,0.02
20230115105947630, 2023-01-15 10:59:47 ,23.28,8.73,2.91,4.36,7.27,-0.02
20230115105947896, 2023-01-15 10:59:47 ,17.46,2.91,5.82,0.00,8.73,0.00
20230115105948169, 2023-01-15 10:59:48 ,30.55,5.82,0.00,16.00,8.73,-0.01
20230115105948445, 2023-01-15 10:59:48 ,20.37,2.91,0.00,11.64,5.82,0.00
20230115105948709, 2023-01-15 10:59:48 ,14.55,5.82,1.45,1.45,5.82,0.01
20230115105949119, 2023-01-15 10:59:49 ,39.28,10.18,0.00,23.28,5.82,0.01
20230115105949393, 2023-01-15 10:59:49 ,18.91,4.36,1.45,5.82,7.27,0.00
20230115105949661, 2023-01-15 10:59:49 ,33.46,2.91,4.36,14.55,11.64,0.01
20230115105949930, 2023-01-15 10:59:49 ,21.82,4.36,1.45,10.18,5.82,0.00
20230115105950339, 2023-01-15 10:59:50 ,34.92,4.36,4.36,17.46,8.73,0.01
20230115105950823, 2023-01-15 10:59:50 ,30.55,7.27,2.91,11.64,8.73,0.00
20230115105951199, 2023-01-15 10:59:51 ,39.28,10.18,1.45,21.82,5.82,0.01
20230115105951579, 2023-01-15 10:59:51 ,17.46,7.27,-1.45,4.36,7.27,-0.01
20230115105951971, 2023-01-15 10:59:51 ,40.74,7.27,4.36,23.28,5.82,-0.01
20230115105952368, 2023-01-15 10:59:52 ,13.09,2.91,-1.45,1.45,10.18,-0.03
20230115105952739, 2023-01-15 10:59:52 ,21.82,2.91,4.36,5.82,8.73,0.01
20230115105953126, 2023-01-15 10:59:53 ,33.46,4.36,0.00,18.91,10.18,0.01
20230115105953551, 2023-01-15 10:59:53 ,18.91,8.73,-4.36,8.73,5.82,0.01
20230115105953815, 2023-01-15 10:59:53 ,33.46,7.27,-1.45,21.82,5.82,-0.01
20230115105954220, 2023-01-15 10:59:54 ,36.37,7.27,1.45,17.46,10.18,-0.01
20230115105954492, 2023-01-15 10:59:54 ,24.73,5.82,-2.91,16.00,5.82,0.00
20230115105954756, 2023-01-15 10:59:54 ,8.73,4.36,-4.36,1.45,7.27,-0.02
20230115105955022, 2023-01-15 10:59:55 ,18.91,10.18,-2.91,2.91,8.73,-0.01
20230115105955290, 2023-01-15 10:59:55 ,39.28,7.27,4.36,17.46,10.18,0.01
20230115105955561, 2023-01-15 10:59:55 ,39.28,7.27,4.36,23.28,4.36,-0.01
20230115105955824, 2023-01-15 10:59:55 ,23.28,5.82,-2.91,8.73,11.64,-0.01
20230115105956093, 2023-01-15 10:59:56 ,32.01,5.82,-4.36,21.82,8.73,-0.01
20230115105956476, 2023-01-15 10:59:56 ,18.91,5.82,-1.45,7.27,7.27,0.02
20230115105956742, 2023-01-15 10:59:56 ,33.46,8.73,-1.45,16.00,10.18,0.01
20230115105957006, 2023-01-15 10:59:56 ,42.19,4.36,2.91,24.73,10.18,-0.02
20230115105957276, 2023-01-15 10:59:57 ,30.55,11.64,0.00,13.09,5.82,0.01
20230115111221021, 2023-01-15 11:12:21 ,136.76,42.19,23.28,36.37,34.92,-0.01
20230115111221243, 2023-01-15 11:12:21 ,244.42,65.47,39.28,74.20,65.47,-0.01
20230115111221476, 2023-01-15 11:12:21 ,343.35,104.75,58.19,87.29,93.11,-0.01
20230115111221704, 2023-01-15 11:12:21 ,455.37,135.30,80.02,114.93,125.12,-0.05
20230115111221927, 2023-01-15 11:12:21 ,568.85,173.13,94.57,152.76,148.40,0.01
20230115111222155, 2023-01-15 11:12:22 ,638.69,189.13,106.21,174.58,168.76,0.01
20230115111222377, 2023-01-15 11:12:22 ,653.23,193.50,104.75,186.22,168.76,0.05
20230115111222603, 2023-01-15 11:12:22 ,640.14,196.41,109.11,170.22,164.40,0.02
20230115111222829, 2023-01-15 11:12:22 ,629.96,192.04,97.48,178.95,161.49,-0.03
20230115111223054, 2023-01-15 11:12:23 ,647.42,189.13,103.30,194.95,160.04,-0.01
20230115111223297, 2023-01-15 11:12:23 ,628.50,187.68,106.21,168.76,165.85,0.00
20230115111223721, 2023-01-15 11:12:23 ,616.86,186.22,96.02,171.67,162.94,-0.04
20230115111224090, 2023-01-15 11:12:24 ,627.05,194.95,97.48,173.13,161.49,0.01
20230115111224423, 2023-01-15 11:12:24 ,187.68,53.83,27.64,58.19,48.01,0.00
20230115111224775, 2023-01-15 11:12:24 ,16.00,1.45,8.73,1.45,4.36,0.01
20230115111225151, 2023-01-15 11:12:25 ,-8.73,-2.91,4.36,-5.82,-4.36,0.00
20230115111225541, 2023-01-15 11:12:25 ,-13.09,-4.36,4.36,-10.18,-2.91,0.02
20230115111225918, 2023-01-15 11:12:25 ,-1.45,0.00,2.91,-2.91,-1.45,0.02
20230115111226455, 2023-01-15 11:12:26 ,42.19,13.09,5.82,8.73,14.55,-0.03
20230115111226872, 2023-01-15 11:12:26 ,130.94,40.74,20.37,32.01,37.83,0.01
20230115111227100, 2023-01-15 11:12:27 ,240.05,74.20,34.92,65.47,65.47,-0.01
20230115111227328, 2023-01-15 11:12:27 ,439.37,135.30,72.74,113.48,117.84,-0.03
20230115111227553, 2023-01-15 11:12:27 ,596.49,176.04,97.48,165.85,157.13,-0.02
20230115111227780, 2023-01-15 11:12:27 ,715.79,203.68,123.66,203.68,184.77,0.03
20230115111228006, 2023-01-15 11:12:27 ,779.81,228.41,135.30,216.77,199.32,0.01
20230115111228231, 2023-01-15 11:12:28 ,782.72,225.50,132.39,226.96,197.86,-0.01
20230115111228455, 2023-01-15 11:12:28 ,768.17,219.68,130.94,219.68,197.86,-0.01
20230115111228690, 2023-01-15 11:12:28 ,778.35,228.41,136.76,216.77,196.41,-0.03
20230115111228916, 2023-01-15 11:12:28 ,760.89,216.77,129.48,221.14,193.50,0.02
20230115111229141, 2023-01-15 11:12:29 ,755.08,219.68,129.48,215.32,190.59,-0.03
20230115111229375, 2023-01-15 11:12:29 ,717.25,218.23,119.30,200.77,178.95,0.01
20230115111229636, 2023-01-15 11:12:29 ,190.59,50.92,32.01,61.10,46.56,0.00
20230115111229944, 2023-01-15 11:12:29 ,1.45,1.45,8.73,-8.73,0.00,0.01
20230115111230211, 2023-01-15 11:12:30 ,0.00,1.45,2.91,-4.36,0.00,0.02
20230115111230474, 2023-01-15 11:12:30 ,-17.46,0.00,2.91,-16.00,-4.36,0.02
20230115111230747, 2023-01-15 11:12:30 ,-26.19,-2.91,-1.45,-16.00,-5.82,-0.01
20230115111231017, 2023-01-15 11:12:30 ,-21.82,-2.91,1.45,-16.00,-4.36,-0.01
20230115111231410, 2023-01-15 11:12:31 ,26.19,5.82,2.91,8.73,8.73,0.01
20230115111231683, 2023-01-15 11:12:31 ,104.75,24.73,17.46,33.46,29.10,-0.02
20230115111231912, 2023-01-15 11:12:31 ,192.04,55.28,34.92,49.47,52.38,0.03
20230115111232135, 2023-01-15 11:12:32 ,372.45,110.57,58.19,112.02,91.66,0.01
20230115111232360, 2023-01-15 11:12:32 ,541.21,158.58,85.84,154.22,142.58,0.01
20230115111232640, 2023-01-15 11:12:32 ,686.70,196.41,114.93,192.04,183.31,-0.01
20230115111232930, 2023-01-15 11:12:32 ,755.08,206.59,128.03,229.87,190.59,0.04
20230115111233161, 2023-01-15 11:12:33 ,724.52,206.59,123.66,203.68,190.59,-0.01
20230115111233387, 2023-01-15 11:12:33 ,747.80,206.59,126.57,222.59,192.04,0.03
20230115111233617, 2023-01-15 11:12:33 ,737.62,206.59,128.03,210.96,192.04,0.01
20230115111233845, 2023-01-15 11:12:33 ,727.43,206.59,120.75,209.50,190.59,-0.01
20230115111234071, 2023-01-15 11:12:34 ,730.34,208.05,125.12,210.96,186.22,0.01
20230115111234297, 2023-01-15 11:12:34 ,632.87,183.31,100.39,192.04,157.13,0.03
20230115111234519, 2023-01-15 11:12:34 ,128.03,32.01,21.82,40.74,33.46,0.01
20230115111234754, 2023-01-15 11:12:34 ,11.64,5.82,8.73,-7.27,4.36,0.01
20230115111235025, 2023-01-15 11:12:35 ,-18.91,-4.36,5.82,-16.00,-4.36,0.00
20230115111235289, 2023-01-15 11:12:35 ,-17.46,-7.27,-1.45,-7.27,-1.45,0.01
20230115111235559, 2023-01-15 11:12:35 ,-10.18,-4.36,0.00,-2.91,-2.91,0.00
20230115111235938, 2023-01-15 11:12:35 ,1.45,-1.45,2.91,-2.91,2.91,0.02
20230115111236206, 2023-01-15 11:12:36 ,93.11,29.10,17.46,23.28,23.28,0.01
20230115111236570, 2023-01-15 11:12:36 ,186.22,61.10,36.37,40.74,48.01,-0.03
20230115111236854, 2023-01-15 11:12:36 ,350.62,98.93,58.19,103.30,90.20,-0.01
20230115111237169, 2023-01-15 11:12:37 ,504.84,155.67,82.93,133.85,132.39,0.03
20230115111237486, 2023-01-15 11:12:37 ,696.88,196.41,123.66,192.04,184.77,0.01
20230115111237829, 2023-01-15 11:12:37 ,865.64,241.51,151.31,245.87,226.96,0.02
20230115111238148, 2023-01-15 11:12:38 ,912.20,256.06,158.58,264.79,232.78,-0.01
20230115111238479, 2023-01-15 11:12:38 ,923.84,256.06,162.94,269.15,235.69,-0.01
20230115111238953, 2023-01-15 11:12:38 ,904.93,253.15,158.58,263.33,229.87,0.01
20230115111239277, 2023-01-15 11:12:39 ,912.20,253.15,161.49,267.70,229.87,-0.01
20230115111239595, 2023-01-15 11:12:39 ,919.47,248.78,164.40,276.42,229.87,0.01
20230115111239926, 2023-01-15 11:12:39 ,897.65,248.78,160.04,260.42,228.41,-0.01
20230115111240173, 2023-01-15 11:12:40 ,888.92,247.33,157.13,256.06,228.41,-0.02
20230115111240396, 2023-01-15 11:12:40 ,354.99,100.39,53.83,119.30,81.47,0.01
20230115111240619, 2023-01-15 11:12:40 ,46.56,11.64,10.18,14.55,10.18,0.01
20230115111240886, 2023-01-15 11:12:40 ,-2.91,-4.36,2.91,-1.45,0.00,0.02
20230115111241158, 2023-01-15 11:12:41 ,-11.64,0.00,7.27,-14.55,-4.36,-0.01
20230115111241434, 2023-01-15 11:12:41 ,-2.91,1.45,4.36,-5.82,-2.91,0.00
20230115111241823, 2023-01-15 11:12:41 ,-21.82,-2.91,1.45,-16.00,-4.36,-0.01
20230115111242102, 2023-01-15 11:12:42 ,-8.73,0.00,2.91,-16.00,4.36,0.02
20230115111242393, 2023-01-15 11:12:42 ,53.83,18.91,13.09,5.82,16.00,0.01
20230115111242680, 2023-01-15 11:12:42 ,136.76,39.28,20.37,45.10,32.01,-0.01
20230115111242910, 2023-01-15 11:12:42 ,224.05,65.47,36.37,61.10,61.10,-0.04
20230115111243150, 2023-01-15 11:12:43 ,369.54,106.21,64.01,98.93,100.39,0.01
20230115111243384, 2023-01-15 11:12:43 ,513.57,149.85,84.38,144.03,135.30,0.05
20230115111243614, 2023-01-15 11:12:43 ,593.59,170.22,100.39,161.49,161.49,0.00
20230115111243847, 2023-01-15 11:12:43 ,677.97,194.95,103.30,202.23,177.49,0.01
20230115111244078, 2023-01-15 11:12:44 ,692.52,196.41,112.02,208.05,176.04,-0.02
20230115111244312, 2023-01-15 11:12:44 ,667.78,194.95,109.11,187.68,176.04,-0.03
20230115111244566, 2023-01-15 11:12:44 ,689.61,199.32,113.48,202.23,174.58,-0.02
20230115111244890, 2023-01-15 11:12:44 ,688.15,199.32,110.57,202.23,176.04,-0.04
20230115111245116, 2023-01-15 11:12:45 ,667.78,193.50,109.11,186.22,178.95,0.04
20230115111245340, 2023-01-15 11:12:45 ,606.68,183.31,96.02,171.67,155.67,-0.02
20230115111245573, 2023-01-15 11:12:45 ,120.75,34.92,20.37,40.74,24.73,-0.01
20230115111245797, 2023-01-15 11:12:45 ,11.64,-2.91,5.82,7.27,1.45,-0.01
20230115111246067, 2023-01-15 11:12:46 ,-20.37,-5.82,1.45,-14.55,-1.45,0.01
20230115111246334, 2023-01-15 11:12:46 ,-13.09,-4.36,2.91,-5.82,-5.82,0.01
20230115111246605, 2023-01-15 11:12:46 ,-13.09,-4.36,2.91,-7.27,-4.36,0.03
20230115111246870, 2023-01-15 11:12:46 ,11.64,4.36,4.36,0.00,2.91,0.02
20230115111247406, 2023-01-15 11:12:47 ,55.28,14.55,16.00,2.91,21.82,-0.01
20230115111247741, 2023-01-15 11:12:47 ,167.31,52.38,23.28,50.92,40.74,0.01
20230115111248011, 2023-01-15 11:12:47 ,299.70,88.75,46.56,88.75,75.65,-0.03
20230115111248236, 2023-01-15 11:12:48 ,427.73,128.03,62.56,122.21,114.93,-0.02
20230115111248474, 2023-01-15 11:12:48 ,531.03,155.67,81.47,149.85,144.03,0.01
20230115111248703, 2023-01-15 11:12:48 ,666.33,183.31,107.66,200.77,174.58,-0.05
20230115111248937, 2023-01-15 11:12:48 ,672.15,183.31,112.02,200.77,176.04,0.01
20230115111249165, 2023-01-15 11:12:49 ,672.15,192.04,116.39,189.13,174.58,0.00
20230115111249389, 2023-01-15 11:12:49 ,680.88,189.13,113.48,203.68,174.58,0.00
20230115111249613, 2023-01-15 11:12:49 ,673.60,183.31,110.57,205.14,174.58,0.03
20230115111249839, 2023-01-15 11:12:49 ,672.15,192.04,106.21,199.32,174.58,-0.01
20230115111250063, 2023-01-15 11:12:50 ,644.51,183.31,106.21,178.95,176.04,0.00
20230115111250360, 2023-01-15 11:12:50 ,661.96,187.68,116.39,186.22,171.67,-0.02
20230115111250788, 2023-01-15 11:12:50 ,664.87,186.22,104.75,202.23,171.67,0.01
20230115111251149, 2023-01-15 11:12:51 ,149.85,45.10,26.19,40.74,37.83,-0.02
20230115111251469, 2023-01-15 11:12:51 ,8.73,0.00,4.36,1.45,2.91,0.00
20230115111251860, 2023-01-15 11:12:51 ,-18.91,2.91,0.00,-16.00,-5.82,0.01
20230115111252395, 2023-01-15 11:12:52 ,-16.00,-5.82,5.82,-14.55,-1.45,0.02
20230115111252779, 2023-01-15 11:12:52 ,-13.09,-2.91,1.45,-11.64,0.00,-0.01
20230115111253170, 2023-01-15 11:12:53 ,-11.64,0.00,4.36,-10.18,-5.82,0.03
20230115111253510, 2023-01-15 11:12:53 ,-10.18,4.36,1.45,-16.00,0.00,-0.03
20230115111253893, 2023-01-15 11:12:53 ,50.92,17.46,11.64,7.27,14.55,-0.04
20230115111254159, 2023-01-15 11:12:54 ,144.03,43.65,20.37,39.28,40.74,-0.03
20230115111254391, 2023-01-15 11:12:54 ,283.70,84.38,40.74,84.38,74.20,0.00
20230115111254623, 2023-01-15 11:12:54 ,334.62,97.48,50.92,97.48,88.75,0.01
20230115111254845, 2023-01-15 11:12:54 ,397.18,119.30,68.38,104.75,104.75,-0.05
20230115111255073, 2023-01-15 11:12:55 ,477.20,139.67,75.65,135.30,126.57,0.01
20230115111255298, 2023-01-15 11:12:55 ,494.65,151.31,78.56,130.94,133.85,0.02
20230115111255529, 2023-01-15 11:12:55 ,574.67,168.76,91.66,162.94,151.31,-0.02
20230115111255755, 2023-01-15 11:12:55 ,592.13,170.22,97.48,168.76,155.67,-0.03
20230115111255978, 2023-01-15 11:12:55 ,574.67,173.13,93.11,157.13,151.31,0.03
20230115111256203, 2023-01-15 11:12:56 ,587.77,162.94,97.48,171.67,155.67,-0.01
20230115111256429, 2023-01-15 11:12:56 ,576.13,171.67,94.57,158.58,151.31,0.01
20230115111256706, 2023-01-15 11:12:56 ,586.31,168.76,93.11,174.58,149.85,0.03
20230115111256994, 2023-01-15 11:12:56 ,580.49,167.31,91.66,170.22,151.31,0.04
20230115111257383, 2023-01-15 11:12:57 ,584.86,165.85,90.20,177.49,151.31,-0.01
20230115111257614, 2023-01-15 11:12:57 ,568.85,170.22,91.66,155.67,151.31,-0.03
20230115111257839, 2023-01-15 11:12:57 ,590.68,173.13,96.02,168.76,152.76,0.00
20230115111258066, 2023-01-15 11:12:58 ,333.16,98.93,52.38,97.48,84.38,0.03
20230115111258288, 2023-01-15 11:12:58 ,32.01,11.64,10.18,2.91,7.27,-0.03
20230115111258560, 2023-01-15 11:12:58 ,-13.09,1.45,1.45,-11.64,-4.36,-0.01
20230115111258827, 2023-01-15 11:12:58 ,-16.00,-7.27,1.45,-8.73,-1.45,0.01
20230115111259097, 2023-01-15 11:12:59 ,-13.09,-1.45,-2.91,-5.82,-2.91,-0.01
20230115111259362, 2023-01-15 11:12:59 ,-23.28,-5.82,2.91,-16.00,-4.36,0.03
20230115111259695, 2023-01-15 11:12:59 ,-23.28,0.00,0.00,-16.00,-7.27,-0.01
20230115111300017, 2023-01-15 11:13:00 ,-21.82,-2.91,0.00,-16.00,-2.91,-0.01
20230115111300285, 2023-01-15 11:13:00 ,-18.91,1.45,-2.91,-14.55,-2.91,-0.02
20230115111300550, 2023-01-15 11:13:00 ,-10.18,-5.82,4.36,-7.27,-1.45,0.03
20230115111300819, 2023-01-15 11:13:00 ,-10.18,-5.82,5.82,-5.82,-4.36,-0.02
20230115111301084, 2023-01-15 11:13:01 ,-11.64,-2.91,0.00,-2.91,-5.82,0.02
20230115111301362, 2023-01-15 11:13:01 ,-17.46,-2.91,2.91,-10.18,-7.27,-0.01
20230115111301635, 2023-01-15 11:13:01 ,-7.27,2.91,0.00,-7.27,-2.91,0.01
20230115111301901, 2023-01-15 11:13:01 ,-11.64,-5.82,0.00,-4.36,-1.45,0.01
20230115111302167, 2023-01-15 11:13:02 ,-24.73,-4.36,2.91,-16.00,-7.27,0.01
20230115111302566, 2023-01-15 11:13:02 ,-18.91,-1.45,1.45,-16.00,-2.91,0.01
20230115111302946, 2023-01-15 11:13:02 ,-14.55,-5.82,0.00,-1.45,-7.27,-0.03
20230115111303211, 2023-01-15 11:13:03 ,-10.18,-2.91,-2.91,-1.45,-2.91,-0.01
20230115111303478, 2023-01-15 11:13:03 ,-17.46,-5.82,-1.45,-2.91,-7.27,-0.01
20230115111303825, 2023-01-15 11:13:03 ,-26.19,-5.82,0.00,-14.55,-5.82,0.01
20230115111304213, 2023-01-15 11:13:04 ,-23.28,2.91,-2.91,-16.00,-7.27,0.02
20230115111304588, 2023-01-15 11:13:04 ,-17.46,-2.91,2.91,-16.00,-1.45,-0.01
20230115111304983, 2023-01-15 11:13:04 ,-23.28,-4.36,1.45,-16.00,-4.36,0.02
20230115111305359, 2023-01-15 11:13:05 ,-30.55,-7.27,-2.91,-16.00,-4.36,0.03
20230115111305861, 2023-01-15 11:13:05 ,-20.37,-4.36,0.00,-8.73,-7.27,0.01
20230115111306272, 2023-01-15 11:13:06 ,-5.82,-2.91,1.45,-1.45,-2.91,0.00
20230115111306664, 2023-01-15 11:13:06 ,-26.19,0.00,-2.91,-16.00,-7.27,-0.01
20230115111306996, 2023-01-15 11:13:06 ,-21.82,0.00,0.00,-16.00,-5.82,0.02
20230115111307269, 2023-01-15 11:13:07 ,-16.00,1.45,0.00,-16.00,-1.45,0.01
20230115111307694, 2023-01-15 11:13:07 ,-11.64,-7.27,-1.45,0.00,-2.91,0.01
20230115111307966, 2023-01-15 11:13:07 ,-14.55,-7.27,0.00,-1.45,-5.82,0.00
20230115111308232, 2023-01-15 11:13:08 ,-26.19,-5.82,-2.91,-11.64,-5.82,0.01
20230115111308499, 2023-01-15 11:13:08 ,-27.64,-5.82,-1.45,-16.00,-4.36,-0.01
20230115111308880, 2023-01-15 11:13:08 ,-26.19,-7.27,1.45,-16.00,-4.36,-0.02
20230115111309144, 2023-01-15 11:13:09 ,-7.27,-4.36,0.00,0.00,-2.91,0.00
20230115111309418, 2023-01-15 11:13:09 ,-16.00,-5.82,-1.45,-1.45,-7.27,-0.01
20230115111309690, 2023-01-15 11:13:09 ,1.45,0.00,1.45,2.91,-2.91,0.01
20230115111309953, 2023-01-15 11:13:09 ,-27.64,-7.27,1.45,-16.00,-5.82,0.00
20230115111310219, 2023-01-15 11:13:10 ,-11.64,-2.91,2.91,-8.73,-2.91,0.00
20230115111310486, 2023-01-15 11:13:10 ,-16.00,-1.45,2.91,-11.64,-5.82,0.01
20230115111310756, 2023-01-15 11:13:10 ,-4.36,0.00,0.00,-2.91,-1.45,0.02
20230115111311024, 2023-01-15 11:13:11 ,-27.64,-1.45,-2.91,-16.00,-7.27,0.00
20230115111311291, 2023-01-15 11:13:11 ,-7.27,-1.45,2.91,-1.45,-7.27,0.01
20230115111311559, 2023-01-15 11:13:11 ,-5.82,-1.45,0.00,0.00,-4.36,-0.01
20230115111311937, 2023-01-15 11:13:11 ,-10.18,-2.91,0.00,-7.27,0.00,-0.01
20230115111312209, 2023-01-15 11:13:12 ,-14.55,-2.91,2.91,-7.27,-7.27,0.02
20230115111312476, 2023-01-15 11:13:12 ,-24.73,-5.82,-1.45,-16.00,-1.45,-0.01
20230115111312910, 2023-01-15 11:13:12 ,-20.37,-1.45,0.00,-16.00,-2.91,0.00
20230115111313176, 2023-01-15 11:13:13 ,-24.73,-1.45,-2.91,-16.00,-4.36,0.01
20230115111313442, 2023-01-15 11:13:13 ,-20.37,-7.27,1.45,-10.18,-4.36,0.01
20230115114544575, 2023-01-15 11:45:44 ,125.12,30.55,18.91,32.01,43.65,0.01
20230115114544822, 2023-01-15 11:45:44 ,234.23,65.47,33.46,64.01,71.29,-0.02
20230115114545050, 2023-01-15 11:45:45 ,341.89,100.39,52.38,87.29,101.84,-0.01
20230115114545336, 2023-01-15 11:45:45 ,467.01,125.12,75.65,125.12,141.12,0.04
20230115114545641, 2023-01-15 11:45:45 ,612.50,168.76,93.11,170.22,180.40,-0.03
20230115114545866, 2023-01-15 11:45:45 ,622.68,173.13,100.39,167.31,181.86,-0.02
20230115114546099, 2023-01-15 11:45:46 ,654.69,177.49,103.30,178.95,194.95,-0.01
20230115114546325, 2023-01-15 11:45:46 ,714.34,190.59,112.02,203.68,208.05,-0.02
20230115114546703, 2023-01-15 11:45:46 ,725.98,192.04,110.57,215.32,208.05,0.01
20230115114546934, 2023-01-15 11:45:46 ,701.25,192.04,110.57,192.04,206.59,-0.01
20230115114547160, 2023-01-15 11:45:47 ,474.29,133.85,69.83,142.58,128.03,0.03
20230115114547387, 2023-01-15 11:45:47 ,65.47,14.55,13.09,26.19,11.64,-0.03
20230115114547669, 2023-01-15 11:45:47 ,-1.45,-1.45,0.00,5.82,-5.82,0.01
20230115114547939, 2023-01-15 11:45:47 ,-5.82,-7.27,1.45,1.45,-1.45,-0.01
20230115114548212, 2023-01-15 11:45:48 ,-20.37,0.00,0.00,-16.00,-4.36,0.00
20230115114548601, 2023-01-15 11:45:48 ,-10.18,4.36,-1.45,-13.09,0.00,0.01
20230115114548873, 2023-01-15 11:45:48 ,50.92,14.55,5.82,14.55,16.00,-0.03
20230115114549139, 2023-01-15 11:45:49 ,112.02,30.55,13.09,30.55,37.83,0.01
20230115114549367, 2023-01-15 11:45:49 ,222.59,71.29,32.01,52.38,66.92,-0.03
20230115114549598, 2023-01-15 11:45:49 ,340.44,96.02,55.28,88.75,100.39,0.03
20230115114549921, 2023-01-15 11:45:49 ,516.48,145.49,84.38,133.85,152.76,0.03
20230115114550273, 2023-01-15 11:45:50 ,682.33,183.31,112.02,194.95,192.04,-0.01
20230115114550641, 2023-01-15 11:45:50 ,688.15,187.68,112.02,193.50,194.95,-0.02
20230115114550988, 2023-01-15 11:45:50 ,691.06,186.22,110.57,202.23,192.04,0.01
20230115114551350, 2023-01-15 11:45:51 ,692.52,186.22,113.48,203.68,189.13,0.03
20230115114551957, 2023-01-15 11:45:51 ,683.79,190.59,109.11,192.04,192.04,0.03
20230115114552275, 2023-01-15 11:45:52 ,682.33,192.04,109.11,194.95,186.22,0.00
20230115114552635, 2023-01-15 11:45:52 ,680.88,190.59,112.02,192.04,186.22,-0.02
20230115114552985, 2023-01-15 11:45:52 ,321.53,93.11,46.56,91.66,90.20,-0.01
20230115114553217, 2023-01-15 11:45:53 ,16.00,4.36,4.36,4.36,2.91,-0.01
20230115114553489, 2023-01-15 11:45:53 ,-24.73,-2.91,-1.45,-16.00,-4.36,-0.01
20230115114553766, 2023-01-15 11:45:53 ,-20.37,0.00,0.00,-14.55,-5.82,0.03
20230115114554035, 2023-01-15 11:45:54 ,-18.91,1.45,1.45,-16.00,-5.82,-0.01
20230115114554334, 2023-01-15 11:45:54 ,-29.10,-5.82,-1.45,-16.00,-5.82,0.03
20230115114554687, 2023-01-15 11:45:54 ,-4.36,-1.45,2.91,-7.27,1.45,0.02
20230115114554959, 2023-01-15 11:45:54 ,49.47,16.00,4.36,11.64,17.46,-0.02
20230115114555224, 2023-01-15 11:45:55 ,103.30,26.19,20.37,26.19,30.55,0.01
20230115114555461, 2023-01-15 11:45:55 ,202.23,61.10,33.46,48.01,59.65,-0.01
20230115114555688, 2023-01-15 11:45:55 ,349.17,107.66,55.28,87.29,98.93,-0.01
20230115114555924, 2023-01-15 11:45:55 ,485.93,136.76,77.11,132.39,139.67,-0.01
20230115114556152, 2023-01-15 11:45:56 ,629.96,178.95,106.21,170.22,174.58,0.01
20230115114556378, 2023-01-15 11:45:56 ,699.79,200.77,120.75,192.04,186.22,-0.01
20230115114556604, 2023-01-15 11:45:56 ,688.15,196.41,116.39,192.04,183.31,0.00
20230115114556998, 2023-01-15 11:45:56 ,709.97,203.68,114.93,208.05,183.31,-0.03
20230115114557220, 2023-01-15 11:45:57 ,692.52,200.77,116.39,193.50,181.86,0.03
20230115114557563, 2023-01-15 11:45:57 ,677.97,196.41,114.93,184.77,181.86,0.00
20230115114557796, 2023-01-15 11:45:57 ,686.70,200.77,117.84,183.31,184.77,-0.03
20230115114558025, 2023-01-15 11:45:58 ,209.50,61.10,34.92,59.65,53.83,-0.01
20230115114558255, 2023-01-15 11:45:58 ,0.00,2.91,5.82,-11.64,2.91,-0.01
20230115114558527, 2023-01-15 11:45:58 ,-16.00,0.00,0.00,-14.55,-1.45,0.03
20230115114558794, 2023-01-15 11:45:58 ,-8.73,0.00,-1.45,-2.91,-4.36,0.00
